rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1342,0.0549,0.0,0.028,0.043,0.33,0.003,0.19,58.856,0.04,17530.0,0.7143
1000.0,0.21,0.0225,0.0537,0.1315,0.055,0.0,0.028,0.042,0.33,0.003,0.186,57.581,0.04,17545.0,0.6915
1000.0,0.43,0.0449,0.1051,0.1285,0.055,0.0,0.028,0.041,0.33,0.003,0.182,56.305,0.04,17561.0,0.6686
1000.0,0.64,0.0674,0.154,0.1254,0.0549,0.0,0.028,0.04,0.329,0.003,0.178,55.027,0.04,17578.0,0.6455
1000.0,0.85,0.0899,0.2006,0.1221,0.0547,0.0,0.028,0.039,0.328,0.003,0.173,53.748,0.04,17596.0,0.6222
1000.0,1.06,0.1124,0.2447,0.1187,0.0545,0.0,0.028,0.038,0.327,0.003,0.168,52.464,0.04,17615.0,0.5987
1000.0,1.28,0.1348,0.2864,0.1151,0.0542,0.0,0.027,0.037,0.325,0.003,0.163,51.173,0.04,17634.0,0.575
1000.0,1.49,0.1573,0.3257,0.1113,0.0537,0.0,0.027,0.035,0.323,0.003,0.158,49.872,0.04,17655.0,0.5511
1000.0,1.7,0.1798,0.3624,0.1073,0.0532,0.0,0.027,0.034,0.319,0.003,0.152,48.555,0.04,17676.0,0.5268
1000.0,1.92,0.2022,0.3964,0.1031,0.0526,0.0,0.027,0.033,0.316,0.003,0.146,47.217,0.04,17698.0,0.5021
1000.0,2.13,0.2247,0.4277,0.0987,0.0518,0.0,0.026,0.031,0.311,0.003,0.14,45.85,0.04,17722.0,0.4771
1000.0,2.34,0.2472,0.4561,0.0941,0.051,0.0,0.026,0.03,0.306,0.003,0.133,44.45,0.04,17746.0,0.4517
1000.0,2.55,0.2697,0.4815,0.0894,0.0501,0.0,0.025,0.028,0.3,0.003,0.127,43.009,0.04,17771.0,0.4259
1000.0,2.77,0.2921,0.5036,0.0845,0.049,0.0,0.025,0.027,0.294,0.003,0.12,41.521,0.04,17797.0,0.3998
1000.0,2.98,0.3146,0.5221,0.0795,0.0479,0.0,0.024,0.025,0.287,0.003,0.113,39.977,0.04,17824.0,0.3734
1000.0,3.19,0.3371,0.5369,0.0744,0.0467,0.0,0.024,0.024,0.28,0.003,0.105,38.368,0.04,17853.0,0.3466
1000.0,3.4,0.3595,0.5475,0.0691,0.0454,0.0,0.023,0.022,0.272,0.003,0.098,36.682,0.04,17882.0,0.3194
1000.0,3.62,0.382,0.5536,0.0637,0.044,0.0,0.022,0.02,0.264,0.003,0.09,34.905,0.04,17912.0,0.2919
1000.0,3.83,0.4045,0.5545,0.0582,0.0425,0.0,0.022,0.019,0.255,0.002,0.083,33.022,0.04,17943.0,0.264
1000.0,4.04,0.427,0.5497,0.0527,0.0409,0.0,0.021,0.017,0.245,0.002,0.075,31.014,0.04,17976.0,0.2358
1000.0,4.26,0.4494,0.5385,0.047,0.0392,0.0,0.02,0.015,0.235,0.002,0.067,28.863,0.04,18009.0,0.2073
1000.0,4.47,0.4719,0.5201,0.0413,0.0375,0.0,0.019,0.013,0.225,0.002,0.059,26.549,0.04,18044.0,0.1787
1000.0,4.68,0.4944,0.4934,0.0356,0.0356,0.0,0.018,0.011,0.214,0.002,0.05,24.038,0.04,18079.0,0.1501
1000.0,4.89,0.5168,0.4567,0.0298,0.0337,0.0,0.017,0.009,0.202,0.002,0.042,21.284,0.04,18116.0,0.1217
1000.0,5.11,0.5393,0.4081,0.024,0.0317,0.0,0.016,0.008,0.19,0.002,0.034,18.227,0.04,18154.0,0.0935
1000.0,5.32,0.5618,0.345,0.0182,0.0297,0.0,0.015,0.006,0.178,0.002,0.026,14.794,0.04,18193.0,0.0661
1000.0,5.53,0.5843,0.2641,0.0124,0.0275,0.0,0.014,0.004,0.165,0.002,0.018,10.887,0.04,18234.0,0.0402
1000.0,5.75,0.6067,0.1605,0.0067,0.0253,0.0,0.013,0.002,0.152,0.001,0.01,6.371,0.04,18275.0,0.0173
1000.0,5.96,0.6292,0.0273,0.001,0.0231,0.0,0.012,0.0,0.139,0.001,0.001,1.044,0.04,18316.0,0.0011
2000.0,0.0,0.0,0.0,0.1344,0.0539,0.003,0.109,0.171,2.586,0.012,0.762,30.055,0.08,35060.0,0.73
2000.0,0.41,0.0219,0.0534,0.1317,0.0539,0.003,0.109,0.168,2.589,0.012,0.747,29.415,0.08,35090.0,0.7072
2000.0,0.83,0.0437,0.1045,0.1288,0.0539,0.003,0.109,0.164,2.589,0.012,0.73,28.777,0.08,35121.0,0.6843
2000.0,1.24,0.0656,0.1533,0.1258,0.0539,0.003,0.109,0.16,2.585,0.012,0.713,28.14,0.08,35153.0,0.6613
2000.0,1.66,0.0875,0.1998,0.1227,0.0537,0.003,0.109,0.156,2.579,0.012,0.695,27.503,0.08,35188.0,0.6381
2000.0,2.07,0.1094,0.2439,0.1193,0.0535,0.003,0.109,0.152,2.568,0.012,0.677,26.867,0.08,35224.0,0.6149
2000.0,2.49,0.1312,0.2858,0.1158,0.0532,0.003,0.108,0.148,2.553,0.012,0.657,26.231,0.08,35262.0,0.5914
2000.0,2.9,0.1531,0.3253,0.1122,0.0528,0.003,0.107,0.143,2.534,0.012,0.636,25.591,0.08,35301.0,0.5678
2000.0,3.31,0.175,0.3624,0.1083,0.0523,0.003,0.106,0.138,2.51,0.012,0.614,24.947,0.08,35342.0,0.5439
2000.0,3.73,0.1968,0.3971,0.1043,0.0517,0.003,0.105,0.133,2.481,0.012,0.591,24.296,0.08,35386.0,0.5197
2000.0,4.14,0.2187,0.4292,0.1,0.051,0.003,0.103,0.128,2.447,0.012,0.567,23.635,0.08,35430.0,0.4952
2000.0,4.56,0.2406,0.4587,0.0956,0.0502,0.003,0.102,0.122,2.408,0.011,0.542,22.961,0.08,35477.0,0.4704
2000.0,4.97,0.2624,0.4853,0.0911,0.0493,0.003,0.1,0.116,2.364,0.011,0.516,22.272,0.08,35526.0,0.4453
2000.0,5.38,0.2843,0.5091,0.0864,0.0482,0.003,0.098,0.11,2.316,0.011,0.49,21.565,0.08,35576.0,0.4199
2000.0,5.8,0.3062,0.5297,0.0816,0.0471,0.003,0.096,0.104,2.263,0.011,0.462,20.836,0.08,35628.0,0.3942
2000.0,6.21,0.3281,0.547,0.0766,0.046,0.003,0.093,0.098,2.206,0.011,0.434,20.081,0.08,35682.0,0.3682
2000.0,6.63,0.3499,0.5606,0.0716,0.0447,0.003,0.091,0.091,2.145,0.01,0.406,19.294,0.08,35738.0,0.3419
2000.0,7.04,0.3718,0.5702,0.0664,0.0433,0.003,0.088,0.085,2.078,0.01,0.376,18.47,0.08,35796.0,0.3153
2000.0,7.46,0.3937,0.5753,0.0611,0.0418,0.003,0.085,0.078,2.007,0.01,0.346,17.601,0.08,35856.0,0.2882
2000.0,7.87,0.4155,0.5755,0.0557,0.0402,0.003,0.082,0.071,1.932,0.009,0.316,16.68,0.08,35918.0,0.2609
2000.0,8.28,0.4374,0.5701,0.0503,0.0386,0.002,0.078,0.064,1.852,0.009,0.285,15.696,0.08,35982.0,0.2331
2000.0,8.7,0.4593,0.5583,0.0448,0.0368,0.002,0.075,0.057,1.767,0.008,0.254,14.64,0.08,36048.0,0.2052
2000.0,9.11,0.4812,0.5393,0.0392,0.035,0.002,0.071,0.05,1.679,0.008,0.222,13.499,0.08,36117.0,0.1771
2000.0,9.53,0.503,0.5117,0.0336,0.0331,0.002,0.067,0.043,1.587,0.008,0.191,12.251,0.08,36187.0,0.1488
2000.0,9.94,0.5249,0.4737,0.028,0.031,0.002,0.063,0.036,1.491,0.007,0.159,10.869,0.08,36259.0,0.1205
2000.0,10.36,0.5468,0.423,0.0224,0.029,0.002,0.059,0.029,1.391,0.007,0.127,9.317,0.08,36334.0,0.0924
2000.0,10.77,0.5686,0.3563,0.0168,0.0268,0.002,0.054,0.021,1.287,0.006,0.095,7.547,0.08,36411.0,0.0648
2000.0,11.18,0.5905,0.2693,0.0112,0.0246,0.002,0.05,0.014,1.181,0.006,0.064,5.492,0.08,36490.0,0.0385
2000.0,11.6,0.6124,0.1555,0.0057,0.0223,0.001,0.045,0.007,1.071,0.005,0.032,3.059,0.08,36570.0,0.0153
2000.0,12.01,0.6342,0.0047,0.0001,0.02,0.001,0.041,0.0,0.959,0.005,0.001,0.089,0.08,36649.0,0.0001
3000.0,0.0,0.0,0.0,0.1346,0.0534,0.012,0.244,0.386,8.644,0.028,1.717,20.255,0.12,52590.0,0.7384
3000.0,0.63,0.0223,0.0551,0.1318,0.0534,0.012,0.244,0.378,8.655,0.028,1.682,19.814,0.12,52635.0,0.7148
3000.0,1.27,0.0447,0.1078,0.1289,0.0534,0.012,0.244,0.37,8.655,0.028,1.644,19.373,0.12,52682.0,0.6911
3000.0,1.9,0.067,0.158,0.1258,0.0533,0.012,0.244,0.361,8.644,0.028,1.605,18.934,0.12,52733.0,0.6674
3000.0,2.54,0.0893,0.2058,0.1226,0.0532,0.012,0.243,0.352,8.62,0.027,1.564,18.497,0.12,52785.0,0.6435
3000.0,3.17,0.1117,0.2511,0.1191,0.053,0.012,0.242,0.342,8.582,0.027,1.52,18.06,0.12,52841.0,0.6195
3000.0,3.81,0.134,0.2941,0.1156,0.0526,0.011,0.24,0.331,8.53,0.027,1.474,17.624,0.12,52899.0,0.5953
3000.0,4.44,0.1563,0.3346,0.1118,0.0522,0.011,0.238,0.321,8.461,0.027,1.426,17.186,0.12,52960.0,0.571
3000.0,5.08,0.1786,0.3726,0.1078,0.0517,0.011,0.236,0.309,8.375,0.027,1.375,16.746,0.12,53024.0,0.5464
3000.0,5.71,0.201,0.408,0.1036,0.051,0.011,0.233,0.297,8.271,0.026,1.322,16.302,0.12,53091.0,0.5215
3000.0,6.34,0.2233,0.4408,0.0993,0.0503,0.011,0.23,0.285,8.148,0.026,1.267,15.851,0.12,53160.0,0.4963
3000.0,6.98,0.2456,0.4709,0.0947,0.0494,0.011,0.226,0.272,8.008,0.025,1.209,15.392,0.12,53232.0,0.4708
3000.0,7.61,0.268,0.4981,0.0901,0.0485,0.011,0.221,0.258,7.851,0.025,1.149,14.924,0.12,53307.0,0.4451
3000.0,8.25,0.2903,0.5222,0.0852,0.0474,0.01,0.216,0.244,7.678,0.024,1.087,14.443,0.12,53385.0,0.419
3000.0,8.88,0.3126,0.5431,0.0803,0.0462,0.01,0.211,0.23,7.488,0.024,1.024,13.947,0.12,53466.0,0.3927
3000.0,9.52,0.335,0.5604,0.0752,0.0449,0.01,0.205,0.216,7.281,0.023,0.959,13.434,0.12,53549.0,0.366
3000.0,10.15,0.3573,0.5739,0.07,0.0436,0.009,0.199,0.201,7.059,0.022,0.893,12.898,0.12,53636.0,0.3391
3000.0,10.78,0.3796,0.5833,0.0647,0.0421,0.009,0.192,0.185,6.819,0.022,0.825,12.336,0.12,53726.0,0.3117
3000.0,11.42,0.402,0.5878,0.0592,0.0405,0.009,0.185,0.17,6.562,0.021,0.756,11.743,0.12,53819.0,0.284
3000.0,12.05,0.4243,0.5871,0.0537,0.0388,0.008,0.177,0.154,6.289,0.02,0.685,11.111,0.12,53915.0,0.2559
3000.0,12.69,0.4466,0.5803,0.0481,0.037,0.008,0.169,0.138,5.999,0.019,0.614,10.433,0.12,54014.0,0.2274
3000.0,13.32,0.4689,0.5667,0.0425,0.0351,0.008,0.16,0.122,5.694,0.018,0.542,9.702,0.12,54117.0,0.1987
3000.0,13.96,0.4913,0.5449,0.0368,0.0332,0.007,0.151,0.106,5.374,0.017,0.469,8.906,0.12,54223.0,0.1697
3000.0,14.59,0.5136,0.5133,0.0311,0.0311,0.007,0.142,0.089,5.04,0.016,0.397,8.024,0.12,54333.0,0.1406
3000.0,15.23,0.5359,0.4695,0.0254,0.029,0.006,0.132,0.073,4.692,0.015,0.324,7.034,0.12,54445.0,0.1113
3000.0,15.86,0.5583,0.4104,0.0197,0.0267,0.006,0.122,0.056,4.331,0.014,0.251,5.903,0.12,54561.0,0.0822
3000.0,16.49,0.5806,0.3314,0.0139,0.0244,0.005,0.111,0.04,3.957,0.013,0.178,4.584,0.12,54681.0,0.0538
3000.0,17.13,0.6029,0.2261,0.0083,0.0221,0.005,0.101,0.024,3.573,0.011,0.106,3.011,0.12,54803.0,0.0272
3000.0,17.76,0.6253,0.0841,0.0026,0.0196,0.004,0.09,0.008,3.178,0.01,0.034,1.08,0.12,54926.0,0.0055
4000.0,0.0,0.0,0.0,0.1348,0.0531,0.027,0.431,0.687,20.382,0.049,3.057,15.296,0.16,70119.0,0.7441
4000.0,0.84,0.0223,0.0554,0.132,0.0531,0.027,0.431,0.673,20.408,0.049,2.995,14.963,0.16,70178.0,0.7204
4000.0,1.69,0.0446,0.1083,0.1291,0.0531,0.027,0.431,0.658,20.409,0.049,2.928,14.63,0.16,70242.0,0.6965
4000.0,2.53,0.0669,0.1588,0.126,0.0531,0.027,0.431,0.643,20.383,0.049,2.858,14.3,0.16,70309.0,0.6726
4000.0,3.38,0.0891,0.2068,0.1228,0.0529,0.027,0.43,0.626,20.327,0.049,2.785,13.97,0.16,70379.0,0.6486
4000.0,4.22,0.1114,0.2524,0.1194,0.0527,0.027,0.428,0.609,20.239,0.048,2.708,13.642,0.16,70453.0,0.6245
4000.0,5.07,0.1337,0.2957,0.1158,0.0524,0.027,0.425,0.59,20.114,0.048,2.626,13.314,0.16,70530.0,0.6003
