rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1078,0.0551,0.001,0.07,0.071,0.823,0.008,0.317,39.27,0.05,18556.0,0.5124
1000.0,0.29,0.0256,0.049,0.1061,0.0555,0.001,0.07,0.07,0.829,0.008,0.312,38.361,0.05,18571.0,0.4968
1000.0,0.58,0.0513,0.0956,0.1044,0.0559,0.001,0.071,0.069,0.835,0.008,0.307,37.444,0.05,18586.0,0.4808
1000.0,0.87,0.0769,0.1399,0.1024,0.0563,0.001,0.071,0.068,0.841,0.008,0.301,36.522,0.05,18602.0,0.4647
1000.0,1.17,0.1026,0.1819,0.1004,0.0566,0.001,0.071,0.066,0.845,0.008,0.295,35.598,0.05,18620.0,0.4483
1000.0,1.46,0.1282,0.2214,0.0982,0.0568,0.001,0.072,0.065,0.849,0.008,0.289,34.67,0.05,18640.0,0.4318
1000.0,1.75,0.1538,0.2586,0.0958,0.057,0.001,0.072,0.063,0.851,0.008,0.281,33.742,0.05,18660.0,0.4151
1000.0,2.04,0.1795,0.2934,0.0932,0.057,0.001,0.072,0.062,0.851,0.008,0.274,32.811,0.05,18683.0,0.3982
1000.0,2.33,0.2051,0.3257,0.0905,0.057,0.001,0.072,0.06,0.851,0.008,0.266,31.879,0.05,18706.0,0.3811
1000.0,2.62,0.2307,0.3557,0.0875,0.0568,0.001,0.072,0.058,0.848,0.008,0.257,30.945,0.05,18731.0,0.3639
1000.0,2.91,0.2564,0.3833,0.0844,0.0565,0.001,0.071,0.056,0.843,0.008,0.248,30.007,0.05,18758.0,0.3466
1000.0,3.2,0.282,0.4083,0.0811,0.056,0.001,0.071,0.054,0.837,0.008,0.238,29.063,0.05,18786.0,0.329
1000.0,3.5,0.3077,0.4308,0.0776,0.0554,0.001,0.07,0.051,0.828,0.008,0.228,28.11,0.05,18816.0,0.3113
1000.0,3.79,0.3333,0.4507,0.0739,0.0547,0.001,0.069,0.049,0.816,0.008,0.217,27.146,0.05,18848.0,0.2934
1000.0,4.08,0.3589,0.4679,0.0701,0.0538,0.001,0.068,0.046,0.803,0.008,0.206,26.167,0.05,18881.0,0.2754
1000.0,4.37,0.3846,0.4822,0.0661,0.0527,0.001,0.067,0.044,0.787,0.008,0.194,25.167,0.05,18916.0,0.2572
1000.0,4.66,0.4102,0.4934,0.0619,0.0515,0.001,0.065,0.041,0.769,0.007,0.182,24.142,0.05,18952.0,0.2388
