rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1153,0.0674,0.003,0.184,0.141,2.176,0.021,0.628,29.428,0.06,23573.0,0.4634
1000.0,0.53,0.0402,0.0671,0.1149,0.0688,0.003,0.188,0.141,2.221,0.021,0.625,28.723,0.06,23598.0,0.4514
1000.0,1.07,0.0804,0.1308,0.1144,0.0703,0.003,0.192,0.14,2.27,0.022,0.623,27.979,0.06,23626.0,0.4388
1000.0,1.6,0.1207,0.1908,0.1138,0.072,0.003,0.196,0.139,2.322,0.022,0.62,27.204,0.06,23659.0,0.4256
1000.0,2.13,0.1609,0.2469,0.1131,0.0737,0.003,0.201,0.138,2.378,0.023,0.616,26.408,0.06,23697.0,0.4119
1000.0,2.67,0.2011,0.2992,0.1123,0.0755,0.003,0.206,0.137,2.436,0.023,0.612,25.597,0.06,23740.0,0.3978
1000.0,3.2,0.2413,0.3476,0.1113,0.0773,0.003,0.211,0.136,2.495,0.024,0.606,24.781,0.06,23787.0,0.3834
1000.0,3.73,0.2816,0.3922,0.1102,0.0791,0.003,0.216,0.135,2.552,0.024,0.6,23.967,0.06,23841.0,0.3689
1000.0,4.27,0.3218,0.4332,0.1087,0.0808,0.003,0.22,0.133,2.607,0.025,0.592,23.163,0.06,23899.0,0.3542
1000.0,4.8,0.362,0.4707,0.107,0.0823,0.004,0.225,0.131,2.657,0.025,0.583,22.371,0.06,23964.0,0.3394
1000.0,5.33,0.4022,0.5049,0.105,0.0837,0.004,0.228,0.129,2.7,0.026,0.572,21.598,0.06,24034.0,0.3246
1000.0,5.87,0.4425,0.536,0.1027,0.0847,0.004,0.231,0.126,2.735,0.026,0.559,20.843,0.06,24110.0,0.3097
1000.0,6.4,0.4827,0.5641,0.0999,0.0855,0.004,0.233,0.122,2.759,0.026,0.544,20.108,0.06,24192.0,0.2947
