rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1146,0.0546,0.0,0.016,0.024,0.193,0.002,0.107,56.17,0.04,10398.0,0.5668
1000.0,0.18,0.0217,0.0447,0.1127,0.0547,0.0,0.016,0.024,0.194,0.002,0.105,55.103,0.04,10405.0,0.5514
1000.0,0.37,0.0434,0.0876,0.1106,0.0548,0.0,0.016,0.023,0.194,0.002,0.103,54.031,0.04,10413.0,0.5356
1000.0,0.55,0.0651,0.1288,0.1084,0.0548,0.0,0.016,0.023,0.194,0.002,0.101,52.948,0.04,10421.0,0.5196
1000.0,0.74,0.0868,0.1682,0.106,0.0547,0.0,0.016,0.022,0.194,0.002,0.099,51.858,0.04,10430.0,0.5033
1000.0,0.92,0.1085,0.2057,0.1035,0.0546,0.0,0.016,0.022,0.193,0.002,0.096,50.755,0.04,10439.0,0.4867
1000.0,1.11,0.1302,0.2415,0.1008,0.0543,0.0,0.016,0.021,0.193,0.002,0.094,49.638,0.04,10449.0,0.4697
1000.0,1.29,0.1519,0.2753,0.0979,0.054,0.0,0.016,0.02,0.191,0.002,0.091,48.503,0.04,10460.0,0.4525
1000.0,1.48,0.1736,0.307,0.0949,0.0536,0.0,0.016,0.02,0.19,0.002,0.088,47.342,0.04,10471.0,0.4347
1000.0,1.66,0.1953,0.3368,0.0917,0.0532,0.0,0.016,0.019,0.188,0.002,0.085,46.153,0.04,10483.0,0.4166
1000.0,1.85,0.217,0.3643,0.0883,0.0526,0.0,0.016,0.018,0.186,0.002,0.082,44.93,0.04,10495.0,0.3981
1000.0,2.03,0.2387,0.3893,0.0848,0.052,0.0,0.016,0.018,0.184,0.002,0.079,43.659,0.04,10508.0,0.3789
1000.0,2.22,0.2604,0.4119,0.081,0.0512,0.0,0.015,0.017,0.182,0.002,0.075,42.336,0.04,10521.0,0.3593
1000.0,2.4,0.2821,0.4316,0.0771,0.0504,0.0,0.015,0.016,0.179,0.002,0.072,40.954,0.04,10535.0,0.3391
1000.0,2.59,0.3038,0.4484,0.0731,0.0495,0.0,0.015,0.015,0.176,0.002,0.068,39.504,0.04,10550.0,0.3184
1000.0,2.77,0.3255,0.4618,0.0689,0.0486,0.0,0.015,0.014,0.172,0.002,0.064,37.978,0.04,10565.0,0.2973
