rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1888,0.1456,0.0,0.002,0.004,0.027,0.0,0.017,62.487,0.02,4711.0,0.4497
1000.0,0.17,0.035,0.0446,0.187,0.1468,0.0,0.002,0.004,0.028,0.0,0.017,61.394,0.02,4717.0,0.4397
1000.0,0.33,0.07,0.0876,0.1851,0.1479,0.0,0.002,0.004,0.028,0.0,0.016,60.274,0.02,4724.0,0.4295
1000.0,0.5,0.1051,0.129,0.183,0.1491,0.0,0.002,0.004,0.028,0.0,0.016,59.133,0.02,4732.0,0.419
1000.0,0.66,0.1401,0.1686,0.1807,0.1502,0.0,0.002,0.004,0.028,0.0,0.016,57.974,0.02,4740.0,0.4082
1000.0,0.83,0.1751,0.2065,0.1782,0.1512,0.0,0.002,0.004,0.028,0.0,0.016,56.801,0.02,4749.0,0.3972
1000.0,0.99,0.2101,0.2426,0.1755,0.152,0.0,0.002,0.003,0.029,0.0,0.016,55.617,0.02,4758.0,0.3859
1000.0,1.16,0.2452,0.277,0.1725,0.1527,0.0,0.002,0.003,0.029,0.0,0.015,54.426,0.02,4769.0,0.3744
1000.0,1.33,0.2802,0.3096,0.1692,0.1531,0.0,0.002,0.003,0.029,0.0,0.015,53.23,0.02,4780.0,0.3626
1000.0,1.49,0.3152,0.3404,0.1655,0.1533,0.0,0.002,0.003,0.029,0.0,0.015,52.031,0.02,4792.0,0.3506
1000.0,1.66,0.3502,0.3695,0.1615,0.1531,0.0,0.002,0.003,0.029,0.0,0.014,50.827,0.02,4805.0,0.3383
1000.0,1.82,0.3852,0.3968,0.1571,0.1526,0.0,0.002,0.003,0.029,0.0,0.014,49.619,0.02,4818.0,0.3258
1000.0,1.99,0.4203,0.4222,0.1523,0.1516,0.0,0.002,0.003,0.028,0.0,0.013,48.402,0.02,4833.0,0.3129
1000.0,2.16,0.4553,0.4458,0.1471,0.1502,0.0,0.002,0.003,0.028,0.0,0.013,47.171,0.02,4848.0,0.2996
1000.0,2.32,0.4903,0.4673,0.1414,0.1484,0.0,0.002,0.003,0.028,0.0,0.013,45.918,0.02,4864.0,0.286
1000.0,2.49,0.5253,0.4867,0.1352,0.146,0.0,0.002,0.003,0.027,0.0,0.012,44.63,0.02,4881.0,0.2718
1000.0,2.65,0.5604,0.5036,0.1286,0.1431,0.0,0.002,0.003,0.027,0.0,0.011,43.294,0.02,4899.0,0.2571
1000.0,2.82,0.5954,0.5177,0.1214,0.1396,0.0,0.002,0.002,0.026,0.0,0.011,41.89,0.02,4917.0,0.2417
1000.0,2.98,0.6304,0.5286,0.1137,0.1357,0.0,0.002,0.002,0.025,0.0,0.01,40.396,0.02,4936.0,0.2256
1000.0,3.15,0.6654,0.5357,0.1057,0.1313,0.0,0.002,0.002,0.025,0.0,0.009,38.785,0.02,4956.0,0.2088
1000.0,3.32,0.7004,0.5383,0.0972,0.1265,0.0,0.002,0.002,0.024,0.0,0.009,37.027,0.02,4977.0,0.1912
1000.0,3.48,0.7355,0.5357,0.0884,0.1214,0.0,0.002,0.002,0.023,0.0,0.008,35.088,0.02,4998.0,0.1728
1000.0,3.65,0.7705,0.5267,0.0794,0.1161,0.0,0.002,0.002,0.022,0.0,0.007,32.934,0.02,5021.0,0.1537
1000.0,3.81,0.8055,0.5103,0.0701,0.1106,0.0,0.002,0.001,0.021,0.0,0.006,30.52,0.02,5043.0,0.1338
1000.0,3.98,0.8405,0.485,0.0605,0.1049,0.0,0.002,0.001,0.02,0.0,0.005,27.798,0.02,5067.0,0.1132
1000.0,4.15,0.8756,0.449,0.0508,0.099,0.0,0.002,0.001,0.019,0.0,0.004,24.706,0.02,5091.0,0.0922
1000.0,4.31,0.9106,0.4001,0.0408,0.0929,0.0,0.001,0.001,0.017,0.0,0.004,21.17,0.02,5116.0,0.0709
1000.0,4.48,0.9456,0.3355,0.0308,0.0868,0.0,0.001,0.001,0.016,0.0,0.003,17.094,0.02,5142.0,0.0497
1000.0,4.64,0.9806,0.2515,0.0206,0.0805,0.0,0.001,0.0,0.015,0.0,0.002,12.354,0.02,5168.0,0.0294
1000.0,4.81,1.0156,0.1432,0.0104,0.0741,0.0,0.001,0.0,0.014,0.0,0.001,6.791,0.02,5195.0,0.0115
2000.0,0.0,0.0,0.0,0.19,0.1314,0.0,0.008,0.015,0.197,0.001,0.067,34.824,0.04,9423.0,0.5029
2000.0,0.34,0.0364,0.0515,0.1882,0.1329,0.0,0.008,0.015,0.199,0.001,0.067,34.129,0.04,9435.0,0.4905
2000.0,0.69,0.0727,0.1009,0.1863,0.1343,0.0,0.009,0.015,0.201,0.001,0.066,33.42,0.04,9450.0,0.4778
2000.0,1.03,0.1091,0.148,0.1842,0.1357,0.0,0.009,0.015,0.204,0.001,0.065,32.701,0.04,9465.0,0.4648
2000.0,1.38,0.1454,0.193,0.1818,0.137,0.0,0.009,0.014,0.205,0.001,0.064,31.973,0.04,9483.0,0.4516
2000.0,1.72,0.1818,0.2357,0.1792,0.1382,0.0,0.009,0.014,0.207,0.001,0.064,31.242,0.04,9501.0,0.4381
2000.0,2.07,0.2181,0.2763,0.1764,0.1393,0.0,0.009,0.014,0.209,0.001,0.063,30.509,0.04,9522.0,0.4244
2000.0,2.41,0.2545,0.3146,0.1732,0.1401,0.0,0.009,0.014,0.21,0.001,0.061,29.777,0.04,9543.0,0.4105
2000.0,2.75,0.2908,0.3507,0.1697,0.1407,0.0,0.009,0.014,0.211,0.001,0.06,29.048,0.04,9567.0,0.3964
2000.0,3.1,0.3272,0.3847,0.1659,0.1411,0.0,0.009,0.013,0.212,0.001,0.059,28.323,0.04,9593.0,0.3821
2000.0,3.44,0.3635,0.4166,0.1616,0.141,0.0,0.009,0.013,0.212,0.001,0.057,27.604,0.04,9620.0,0.3676
2000.0,3.79,0.3999,0.4464,0.1569,0.1406,0.0,0.009,0.013,0.211,0.001,0.056,26.889,0.04,9649.0,0.3528
2000.0,4.13,0.4362,0.4741,0.1517,0.1396,0.0,0.009,0.012,0.209,0.001,0.054,26.178,0.04,9679.0,0.3378
2000.0,4.48,0.4726,0.4996,0.1461,0.1382,0.0,0.009,0.012,0.207,0.001,0.052,25.466,0.04,9712.0,0.3224
2000.0,4.82,0.5089,0.5229,0.1399,0.1362,0.0,0.009,0.011,0.204,0.001,0.05,24.751,0.04,9746.0,0.3067
2000.0,5.16,0.5453,0.5439,0.1333,0.1336,0.0,0.008,0.011,0.2,0.001,0.047,24.025,0.04,9782.0,0.2905
2000.0,5.51,0.5816,0.5621,0.126,0.1304,0.0,0.008,0.01,0.196,0.001,0.045,23.279,0.04,9819.0,0.2738
2000.0,5.85,0.618,0.5774,0.1183,0.1266,0.0,0.008,0.009,0.19,0.001,0.042,22.504,0.04,9859.0,0.2564
2000.0,6.2,0.6543,0.5891,0.1101,0.1223,0.0,0.008,0.009,0.183,0.001,0.039,21.687,0.04,9900.0,0.2383
2000.0,6.54,0.6907,0.5967,0.1014,0.1174,0.0,0.007,0.008,0.176,0.001,0.036,20.811,0.04,9942.0,0.2196
2000.0,6.88,0.727,0.5994,0.0925,0.1121,0.0,0.007,0.007,0.168,0.001,0.033,19.86,0.04,9986.0,0.2
2000.0,7.23,0.7634,0.5962,0.0832,0.1065,0.0,0.007,0.007,0.16,0.001,0.029,18.811,0.04,10032.0,0.1797
2000.0,7.57,0.7997,0.5857,0.0737,0.1006,0.0,0.006,0.006,0.151,0.001,0.026,17.64,0.04,10079.0,0.1586
2000.0,7.92,0.8361,0.5663,0.0639,0.0943,0.0,0.006,0.005,0.142,0.001,0.023,16.316,0.04,10128.0,0.1366
2000.0,8.26,0.8724,0.5359,0.054,0.0878,0.0,0.006,0.004,0.132,0.001,0.019,14.796,0.04,10178.0,0.1138
2000.0,8.61,0.9088,0.4915,0.0439,0.0811,0.0,0.005,0.003,0.122,0.001,0.016,13.026,0.04,10230.0,0.0904
2000.0,8.95,0.9452,0.4289,0.0336,0.0741,0.0,0.005,0.003,0.111,0.001,0.012,10.93,0.04,10283.0,0.0664
2000.0,9.29,0.9815,0.3422,0.0234,0.067,0.0,0.004,0.002,0.101,0.0,0.008,8.398,0.04,10337.0,0.0425
2000.0,9.64,1.0179,0.2226,0.0131,0.0597,0.0,0.004,0.001,0.09,0.0,0.005,5.268,0.04,10393.0,0.0199
2000.0,9.98,1.0542,0.0563,0.0028,0.0523,0.0,0.003,0.0,0.078,0.0,0.001,1.287,0.04,10451.0,0.0023
3000.0,0.0,0.0,0.0,0.1906,0.1251,0.001,0.018,0.034,0.634,0.002,0.152,24.46,0.06,14134.0,0.5306
3000.0,0.52,0.0367,0.0548,0.1888,0.1266,0.001,0.018,0.034,0.641,0.002,0.151,23.943,0.06,14153.0,0.517
3000.0,1.04,0.0735,0.1072,0.1869,0.1282,0.001,0.018,0.034,0.649,0.002,0.149,23.417,0.06,14175.0,0.503
3000.0,1.57,0.1102,0.1571,0.1847,0.1296,0.001,0.018,0.033,0.656,0.002,0.147,22.884,0.06,14199.0,0.4887
3000.0,2.09,0.147,0.2046,0.1824,0.1311,0.001,0.019,0.033,0.664,0.002,0.145,22.347,0.06,14225.0,0.4742
3000.0,2.61,0.1837,0.2495,0.1798,0.1324,0.001,0.019,0.032,0.67,0.002,0.143,21.809,0.06,14253.0,0.4594
