rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1333,0.108,0.001,0.055,0.042,0.648,0.006,0.189,29.74,0.04,11766.0,0.3597
1000.0,0.49,0.0522,0.0637,0.1331,0.109,0.001,0.055,0.042,0.654,0.006,0.189,29.419,0.04,11784.0,0.3555
1000.0,0.99,0.1043,0.1258,0.133,0.1103,0.001,0.056,0.042,0.662,0.006,0.188,29.045,0.04,11805.0,0.3508
1000.0,1.48,0.1565,0.1859,0.1329,0.1119,0.001,0.057,0.042,0.672,0.006,0.188,28.613,0.04,11830.0,0.3456
1000.0,1.98,0.2087,0.2436,0.133,0.1139,0.001,0.058,0.042,0.684,0.007,0.189,28.117,0.04,11859.0,0.3396
1000.0,2.47,0.2608,0.2984,0.1331,0.1164,0.001,0.059,0.042,0.698,0.007,0.189,27.556,0.04,11892.0,0.333
1000.0,2.96,0.313,0.35,0.1333,0.1192,0.001,0.06,0.042,0.715,0.007,0.189,26.932,0.04,11929.0,0.3256
1000.0,3.46,0.3652,0.3979,0.1334,0.1224,0.001,0.062,0.043,0.735,0.007,0.189,26.248,0.04,11971.0,0.3175
1000.0,3.95,0.4173,0.442,0.1335,0.126,0.001,0.064,0.043,0.756,0.007,0.189,25.512,0.04,12019.0,0.3087
1000.0,4.45,0.4695,0.4821,0.1334,0.1299,0.001,0.066,0.043,0.78,0.007,0.189,24.733,0.04,12070.0,0.2992
1000.0,4.94,0.5217,0.5181,0.1331,0.134,0.001,0.068,0.042,0.804,0.008,0.189,23.921,0.04,12127.0,0.2891
1000.0,5.43,0.5738,0.55,0.1325,0.1383,0.001,0.07,0.042,0.83,0.008,0.188,23.088,0.04,12189.0,0.2784
1000.0,5.93,0.626,0.5781,0.1315,0.1423,0.001,0.072,0.042,0.854,0.008,0.186,22.246,0.04,12256.0,0.2672
1000.0,6.42,0.6782,0.6028,0.1298,0.146,0.001,0.074,0.041,0.876,0.008,0.184,21.409,0.04,12328.0,0.2555
1000.0,6.92,0.7303,0.6243,0.1273,0.1489,0.001,0.076,0.041,0.893,0.009,0.18,20.592,0.04,12406.0,0.2433
1000.0,7.41,0.7825,0.6435,0.1237,0.1505,0.001,0.076,0.039,0.903,0.009,0.175,19.809,0.04,12488.0,0.2308
1000.0,7.9,0.8347,0.6608,0.119,0.1504,0.001,0.076,0.038,0.902,0.009,0.169,19.069,0.04,12576.0,0.2179
1000.0,8.4,0.8868,0.6761,0.1131,0.1484,0.001,0.075,0.036,0.89,0.009,0.16,18.364,0.04,12669.0,0.2046
1000.0,8.89,0.939,0.6892,0.1062,0.1447,0.001,0.073,0.034,0.868,0.008,0.151,17.68,0.04,12768.0,0.1908
1000.0,9.39,0.9912,0.6995,0.0984,0.1394,0.001,0.071,0.031,0.837,0.008,0.139,16.998,0.04,12870.0,0.1766
1000.0,9.88,1.0433,0.7059,0.0899,0.1329,0.001,0.067,0.029,0.798,0.008,0.127,16.297,0.04,12978.0,0.1619
1000.0,10.37,1.0955,0.7076,0.0809,0.1253,0.001,0.064,0.026,0.752,0.007,0.115,15.558,0.04,13089.0,0.1466
1000.0,10.87,1.1477,0.703,0.0716,0.1168,0.001,0.059,0.023,0.701,0.007,0.101,14.756,0.04,13204.0,0.1307
1000.0,11.36,1.1998,0.6903,0.0618,0.1075,0.001,0.055,0.02,0.645,0.006,0.088,13.857,0.04,13324.0,0.1141
1000.0,11.86,1.252,0.6661,0.0518,0.0975,0.001,0.049,0.017,0.585,0.006,0.073,12.815,0.04,13447.0,0.0967
1000.0,12.35,1.3042,0.6259,0.0416,0.0868,0.001,0.044,0.013,0.521,0.005,0.059,11.56,0.04,13574.0,0.0781
1000.0,12.84,1.3563,0.5619,0.0313,0.0755,0.001,0.038,0.01,0.453,0.004,0.044,9.979,0.04,13704.0,0.0585
1000.0,13.34,1.4085,0.4601,0.0208,0.0637,0.001,0.032,0.007,0.382,0.004,0.03,7.869,0.04,13838.0,0.0376
