rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.098,0.0803,0.0,0.001,0.002,0.015,0.0,0.009,58.809,0.02,2732.0,0.3049
1000.0,0.17,0.0368,0.0442,0.0975,0.0813,0.0,0.001,0.002,0.015,0.0,0.009,57.805,0.02,2735.0,0.2989
1000.0,0.35,0.0737,0.0868,0.0969,0.0823,0.0,0.001,0.002,0.015,0.0,0.009,56.757,0.02,2738.0,0.2927
1000.0,0.52,0.1105,0.1277,0.0963,0.0833,0.0,0.001,0.002,0.016,0.0,0.009,55.67,0.02,2742.0,0.2861
1000.0,0.7,0.1473,0.1668,0.0956,0.0844,0.0,0.001,0.002,0.016,0.0,0.008,54.549,0.02,2746.0,0.2793
1000.0,0.87,0.1841,0.2041,0.0948,0.0855,0.0,0.001,0.002,0.016,0.0,0.008,53.401,0.02,2751.0,0.2723
1000.0,1.05,0.221,0.2396,0.0938,0.0865,0.0,0.001,0.002,0.016,0.0,0.008,52.232,0.02,2756.0,0.265
1000.0,1.22,0.2578,0.2732,0.0927,0.0875,0.0,0.001,0.002,0.016,0.0,0.008,51.047,0.02,2762.0,0.2575
1000.0,1.39,0.2946,0.3049,0.0915,0.0884,0.0,0.001,0.002,0.017,0.0,0.008,49.852,0.02,2768.0,0.2497
1000.0,1.57,0.3314,0.3347,0.0901,0.0892,0.0,0.001,0.002,0.017,0.0,0.008,48.653,0.02,2775.0,0.2418
1000.0,1.74,0.3683,0.3627,0.0884,0.0898,0.0,0.001,0.002,0.017,0.0,0.008,47.452,0.02,2782.0,0.2337
1000.0,1.92,0.4051,0.3889,0.0865,0.0901,0.0,0.001,0.002,0.017,0.0,0.008,46.252,0.02,2790.0,0.2253
1000.0,2.09,0.4419,0.4133,0.0844,0.0902,0.0,0.001,0.002,0.017,0.0,0.007,45.056,0.02,2799.0,0.2168
1000.0,2.27,0.4787,0.4359,0.0819,0.09,0.0,0.001,0.002,0.017,0.0,0.007,43.863,0.02,2808.0,0.2079
1000.0,2.44,0.5156,0.4566,0.0792,0.0894,0.0,0.001,0.002,0.017,0.0,0.007,42.668,0.02,2818.0,0.1988
1000.0,2.62,0.5524,0.4754,0.0761,0.0884,0.0,0.001,0.002,0.017,0.0,0.007,41.463,0.02,2828.0,0.1894
1000.0,2.79,0.5892,0.4921,0.0727,0.087,0.0,0.001,0.001,0.016,0.0,0.006,40.233,0.02,2839.0,0.1796
1000.0,2.96,0.6261,0.5063,0.069,0.0853,0.0,0.001,0.001,0.016,0.0,0.006,38.962,0.02,2850.0,0.1695
1000.0,3.14,0.6629,0.5177,0.065,0.0832,0.0,0.001,0.001,0.016,0.0,0.006,37.627,0.02,2862.0,0.1589
1000.0,3.31,0.6997,0.5259,0.0608,0.0809,0.0,0.001,0.001,0.015,0.0,0.005,36.206,0.02,2875.0,0.1478
1000.0,3.49,0.7365,0.5301,0.0564,0.0783,0.0,0.001,0.001,0.015,0.0,0.005,34.674,0.02,2888.0,0.1363
1000.0,3.66,0.7734,0.5298,0.0517,0.0755,0.0,0.001,0.001,0.014,0.0,0.005,33.005,0.02,2902.0,0.1243
1000.0,3.84,0.8102,0.5242,0.047,0.0726,0.0,0.001,0.001,0.014,0.0,0.004,31.169,0.02,2916.0,0.1119
1000.0,4.01,0.847,0.5123,0.042,0.0695,0.0,0.001,0.001,0.013,0.0,0.004,29.136,0.02,2931.0,0.0989
