rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1006,0.0655,0.0,0.006,0.008,0.066,0.001,0.034,52.856,0.03,5322.0,0.3887
1000.0,0.23,0.0342,0.0514,0.0998,0.0664,0.0,0.006,0.008,0.067,0.001,0.034,51.716,0.03,5327.0,0.3788
1000.0,0.45,0.0684,0.1005,0.099,0.0674,0.0,0.006,0.008,0.068,0.001,0.034,50.548,0.03,5333.0,0.3687
1000.0,0.68,0.1027,0.1473,0.098,0.0683,0.0,0.006,0.007,0.069,0.001,0.033,49.36,0.03,5340.0,0.3583
1000.0,0.91,0.1369,0.1916,0.0969,0.0692,0.0,0.006,0.007,0.07,0.001,0.033,48.158,0.03,5347.0,0.3476
1000.0,1.13,0.1711,0.2335,0.0956,0.0701,0.0,0.006,0.007,0.071,0.001,0.033,46.947,0.03,5355.0,0.3366
1000.0,1.36,0.2053,0.2729,0.0942,0.0709,0.0,0.006,0.007,0.071,0.001,0.032,45.733,0.03,5365.0,0.3255
1000.0,1.59,0.2396,0.31,0.0926,0.0716,0.0,0.006,0.007,0.072,0.001,0.032,44.52,0.03,5374.0,0.3141
1000.0,1.81,0.2738,0.3446,0.0908,0.0721,0.0,0.006,0.007,0.073,0.001,0.031,43.312,0.03,5385.0,0.3026
1000.0,2.04,0.308,0.377,0.0887,0.0725,0.0,0.006,0.007,0.073,0.001,0.03,42.113,0.03,5397.0,0.2908
1000.0,2.27,0.3422,0.407,0.0864,0.0726,0.0,0.006,0.007,0.073,0.001,0.029,40.924,0.03,5410.0,0.2789
1000.0,2.5,0.3765,0.4348,0.0838,0.0725,0.0,0.006,0.006,0.073,0.001,0.029,39.746,0.03,5423.0,0.2667
1000.0,2.72,0.4107,0.4604,0.0809,0.0721,0.0,0.006,0.006,0.073,0.001,0.028,38.576,0.03,5438.0,0.2544
1000.0,2.95,0.4449,0.4837,0.0777,0.0715,0.0,0.006,0.006,0.072,0.001,0.026,37.407,0.03,5453.0,0.2417
1000.0,3.18,0.4791,0.5045,0.0742,0.0705,0.0,0.006,0.006,0.071,0.001,0.025,36.231,0.03,5469.0,0.2288
1000.0,3.4,0.5134,0.5227,0.0704,0.0692,0.0,0.006,0.005,0.07,0.001,0.024,35.034,0.03,5487.0,0.2156
1000.0,3.63,0.5476,0.5379,0.0664,0.0676,0.0,0.006,0.005,0.068,0.001,0.023,33.8,0.03,5505.0,0.202
1000.0,3.86,0.5818,0.5498,0.0622,0.0658,0.0,0.006,0.005,0.066,0.001,0.021,32.514,0.03,5524.0,0.188
1000.0,4.08,0.616,0.5578,0.0578,0.0638,0.0,0.005,0.004,0.064,0.001,0.02,31.158,0.03,5544.0,0.1736
1000.0,4.31,0.6503,0.5614,0.0532,0.0616,0.0,0.005,0.004,0.062,0.001,0.018,29.71,0.03,5565.0,0.1588
1000.0,4.54,0.6845,0.5599,0.0484,0.0592,0.0,0.005,0.004,0.06,0.001,0.016,28.149,0.03,5587.0,0.1436
1000.0,4.76,0.7187,0.5525,0.0435,0.0566,0.0,0.005,0.003,0.057,0.001,0.015,26.45,0.03,5610.0,0.1279
1000.0,4.99,0.7529,0.5379,0.0385,0.0539,0.0,0.005,0.003,0.054,0.001,0.013,24.584,0.03,5633.0,0.1118
1000.0,5.22,0.7872,0.515,0.0334,0.051,0.0,0.004,0.003,0.051,0.0,0.011,22.515,0.03,5658.0,0.0954
1000.0,5.44,0.8214,0.4822,0.0282,0.0481,0.0,0.004,0.002,0.048,0.0,0.01,20.2,0.03,5683.0,0.0787
1000.0,5.67,0.8556,0.4373,0.023,0.045,0.0,0.004,0.002,0.045,0.0,0.008,17.587,0.03,5709.0,0.0619
1000.0,5.9,0.8898,0.3777,0.0178,0.0419,0.0,0.004,0.001,0.042,0.0,0.006,14.608,0.03,5736.0,0.0452
1000.0,6.13,0.9241,0.3001,0.0126,0.0388,0.0,0.003,0.001,0.039,0.0,0.004,11.174,0.03,5764.0,0.0291
1000.0,6.35,0.9583,0.1997,0.0074,0.0355,0.0,0.003,0.001,0.036,0.0,0.003,7.172,0.03,5793.0,0.0143
1000.0,6.58,0.9925,0.0706,0.0023,0.0323,0.0,0.003,0.0,0.033,0.0,0.001,2.446,0.03,5822.0,0.0027
