rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.0828,0.0324,0.006,0.407,0.344,4.818,0.046,1.529,32.358,0.08,42838.0,0.5858
1000.0,0.36,0.0201,0.0501,0.0811,0.0326,0.006,0.409,0.337,4.839,0.046,1.498,31.563,0.08,42862.0,0.5656
1000.0,0.72,0.0403,0.0978,0.0793,0.0327,0.007,0.41,0.329,4.855,0.046,1.465,30.767,0.08,42887.0,0.5453
1000.0,1.09,0.0604,0.1429,0.0774,0.0327,0.007,0.411,0.322,4.866,0.046,1.43,29.973,0.08,42914.0,0.5249
1000.0,1.45,0.0806,0.1855,0.0755,0.0328,0.007,0.412,0.313,4.871,0.047,1.394,29.181,0.08,42943.0,0.5045
1000.0,1.81,0.1007,0.2255,0.0734,0.0328,0.007,0.412,0.305,4.869,0.046,1.356,28.39,0.08,42973.0,0.484
1000.0,2.17,0.1209,0.2631,0.0712,0.0327,0.007,0.411,0.296,4.86,0.046,1.315,27.6,0.08,43005.0,0.4635
1000.0,2.54,0.141,0.2982,0.0689,0.0326,0.006,0.409,0.286,4.843,0.046,1.273,26.812,0.08,43039.0,0.443
1000.0,2.9,0.1611,0.3308,0.0666,0.0324,0.006,0.407,0.276,4.818,0.046,1.23,26.024,0.08,43075.0,0.4226
1000.0,3.26,0.1813,0.3609,0.0641,0.0322,0.006,0.404,0.266,4.785,0.046,1.184,25.236,0.08,43112.0,0.4021
1000.0,3.62,0.2014,0.3884,0.0615,0.0319,0.006,0.401,0.256,4.742,0.045,1.137,24.446,0.08,43152.0,0.3817
1000.0,3.99,0.2216,0.4134,0.0589,0.0316,0.006,0.396,0.245,4.691,0.045,1.088,23.653,0.08,43193.0,0.3613
1000.0,4.35,0.2417,0.4358,0.0562,0.0312,0.006,0.391,0.233,4.629,0.044,1.038,22.855,0.08,43237.0,0.3409
1000.0,4.71,0.2619,0.4555,0.0533,0.0307,0.006,0.385,0.222,4.557,0.044,0.985,22.05,0.08,43283.0,0.3205
1000.0,5.07,0.282,0.4724,0.0504,0.0301,0.006,0.378,0.21,4.475,0.043,0.932,21.235,0.08,43331.0,0.3002
1000.0,5.44,0.3022,0.4863,0.0475,0.0295,0.006,0.37,0.197,4.382,0.042,0.877,20.406,0.08,43381.0,0.2798
1000.0,5.8,0.3223,0.4972,0.0444,0.0288,0.006,0.362,0.184,4.278,0.041,0.821,19.56,0.08,43433.0,0.2594
1000.0,6.16,0.3424,0.5048,0.0413,0.028,0.006,0.352,0.172,4.162,0.04,0.763,18.691,0.08,43487.0,0.239
1000.0,6.52,0.3626,0.5089,0.0381,0.0272,0.005,0.341,0.158,4.034,0.039,0.704,17.792,0.08,43544.0,0.2186
1000.0,6.89,0.3827,0.5089,0.0348,0.0262,0.005,0.329,0.145,3.894,0.037,0.644,16.857,0.08,43603.0,0.198
1000.0,7.25,0.4029,0.5044,0.0315,0.0252,0.005,0.316,0.131,3.742,0.036,0.583,15.874,0.08,43664.0,0.1774
1000.0,7.61,0.423,0.4948,0.0282,0.0241,0.005,0.302,0.117,3.578,0.034,0.52,14.831,0.08,43727.0,0.1566
1000.0,7.97,0.4432,0.4792,0.0247,0.0229,0.005,0.287,0.103,3.4,0.032,0.457,13.71,0.08,43793.0,0.1357
1000.0,8.34,0.4633,0.4564,0.0213,0.0216,0.004,0.271,0.088,3.21,0.031,0.393,12.49,0.08,43861.0,0.1147
1000.0,8.7,0.4834,0.4247,0.0178,0.0202,0.004,0.254,0.074,3.007,0.029,0.328,11.139,0.08,43932.0,0.0935
1000.0,9.06,0.5036,0.3819,0.0142,0.0188,0.004,0.236,0.059,2.791,0.027,0.263,9.614,0.08,44005.0,0.0722
1000.0,9.42,0.5237,0.3245,0.0107,0.0172,0.003,0.217,0.044,2.562,0.024,0.197,7.855,0.08,44080.0,0.0511
