rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1,0.0396,0.013,0.82,0.62,9.706,0.093,2.756,28.959,0.08,44125.0,0.637
1000.0,0.53,0.0264,0.0649,0.0986,0.0402,0.013,0.832,0.611,9.848,0.094,2.719,28.159,0.08,44157.0,0.6152
1000.0,1.05,0.0529,0.1261,0.0972,0.0407,0.013,0.844,0.602,9.983,0.095,2.679,27.361,0.08,44193.0,0.5933
1000.0,1.58,0.0793,0.1837,0.0956,0.0413,0.014,0.855,0.592,10.111,0.097,2.634,26.57,0.08,44232.0,0.5713
1000.0,2.1,0.1057,0.2377,0.0938,0.0417,0.014,0.864,0.581,10.226,0.098,2.586,25.788,0.08,44274.0,0.5494
1000.0,2.63,0.1322,0.2882,0.0919,0.0421,0.014,0.873,0.57,10.327,0.099,2.534,25.017,0.08,44319.0,0.5276
1000.0,3.15,0.1586,0.3354,0.0898,0.0425,0.014,0.88,0.557,10.411,0.099,2.477,24.259,0.08,44368.0,0.5058
1000.0,3.68,0.185,0.3793,0.0876,0.0427,0.014,0.885,0.543,10.473,0.1,2.415,23.514,0.08,44421.0,0.4841
1000.0,4.2,0.2114,0.42,0.0852,0.0429,0.014,0.888,0.528,10.511,0.1,2.349,22.784,0.08,44478.0,0.4626
1000.0,4.73,0.2379,0.4577,0.0826,0.0429,0.014,0.889,0.512,10.522,0.1,2.277,22.068,0.08,44538.0,0.4412
1000.0,5.26,0.2643,0.4923,0.0798,0.0428,0.014,0.888,0.495,10.501,0.1,2.2,21.366,0.08,44603.0,0.4199
1000.0,5.78,0.2907,0.5241,0.0768,0.0426,0.014,0.883,0.476,10.445,0.1,2.118,20.678,0.08,44672.0,0.3987
1000.0,6.31,0.3172,0.5531,0.0737,0.0422,0.014,0.875,0.456,10.352,0.099,2.03,20.001,0.08,44745.0,0.3776
1000.0,6.83,0.3436,0.5792,0.0703,0.0417,0.014,0.863,0.435,10.216,0.098,1.937,19.334,0.08,44822.0,0.3565
1000.0,7.36,0.37,0.6024,0.0667,0.0409,0.013,0.848,0.413,10.036,0.096,1.838,18.674,0.08,44903.0,0.3354
1000.0,7.88,0.3965,0.6227,0.0629,0.04,0.013,0.829,0.39,9.81,0.094,1.733,18.016,0.08,44989.0,0.3142
1000.0,8.41,0.4229,0.6399,0.0589,0.0389,0.013,0.806,0.365,9.539,0.091,1.624,17.357,0.08,45079.0,0.293
1000.0,8.94,0.4493,0.6538,0.0548,0.0376,0.012,0.78,0.339,9.225,0.088,1.51,16.691,0.08,45173.0,0.2717
1000.0,9.46,0.4758,0.664,0.0505,0.0362,0.012,0.75,0.313,8.869,0.085,1.392,16.01,0.08,45272.0,0.2503
1000.0,9.99,0.5022,0.6701,0.0461,0.0346,0.011,0.716,0.286,8.472,0.081,1.272,15.306,0.08,45374.0,0.2287
1000.0,10.51,0.5286,0.6714,0.0416,0.0328,0.011,0.679,0.258,8.036,0.077,1.148,14.569,0.08,45481.0,0.2068
1000.0,11.04,0.555,0.667,0.0371,0.0309,0.01,0.639,0.23,7.563,0.072,1.022,13.785,0.08,45592.0,0.1847
1000.0,11.56,0.5815,0.6558,0.0325,0.0288,0.009,0.596,0.201,7.053,0.067,0.895,12.936,0.08,45708.0,0.1621
1000.0,12.09,0.6079,0.6359,0.0278,0.0266,0.009,0.55,0.172,6.509,0.062,0.766,11.998,0.08,45828.0,0.1391
