rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.062,0.026,0.003,0.185,0.163,2.183,0.021,0.726,33.899,0.07,41209.0,0.474
1000.0,0.22,0.0138,0.0321,0.0605,0.026,0.003,0.184,0.159,2.179,0.021,0.708,33.127,0.07,41224.0,0.4575
1000.0,0.44,0.0276,0.0628,0.0589,0.0259,0.003,0.184,0.155,2.174,0.021,0.689,32.343,0.07,41239.0,0.4408
1000.0,0.66,0.0414,0.0919,0.0573,0.0258,0.003,0.183,0.151,2.167,0.021,0.671,31.548,0.07,41255.0,0.424
1000.0,0.89,0.0552,0.1193,0.0556,0.0257,0.003,0.183,0.146,2.16,0.021,0.651,30.743,0.07,41272.0,0.4072
1000.0,1.11,0.069,0.1452,0.0539,0.0256,0.003,0.182,0.142,2.15,0.021,0.631,29.927,0.07,41289.0,0.3902
1000.0,1.33,0.0827,0.1694,0.0522,0.0255,0.003,0.181,0.137,2.14,0.02,0.611,29.098,0.07,41307.0,0.3732
1000.0,1.55,0.0965,0.1919,0.0504,0.0253,0.003,0.18,0.133,2.127,0.02,0.589,28.256,0.07,41325.0,0.3561
1000.0,1.77,0.1103,0.2127,0.0485,0.0252,0.003,0.179,0.128,2.113,0.02,0.568,27.4,0.07,41344.0,0.3389
1000.0,1.99,0.1241,0.2317,0.0466,0.025,0.003,0.177,0.123,2.097,0.02,0.546,26.528,0.07,41364.0,0.3216
1000.0,2.21,0.1379,0.2488,0.0447,0.0248,0.003,0.176,0.118,2.079,0.02,0.523,25.639,0.07,41385.0,0.3043
1000.0,2.44,0.1517,0.264,0.0427,0.0245,0.003,0.174,0.112,2.06,0.02,0.499,24.731,0.07,41407.0,0.2869
1000.0,2.66,0.1655,0.2772,0.0406,0.0243,0.003,0.172,0.107,2.038,0.019,0.476,23.803,0.07,41429.0,0.2694
1000.0,2.88,0.1793,0.2883,0.0386,0.024,0.003,0.17,0.101,2.013,0.019,0.451,22.852,0.07,41452.0,0.252
1000.0,3.1,0.1931,0.2972,0.0364,0.0237,0.003,0.168,0.096,1.987,0.019,0.426,21.876,0.07,41476.0,0.2344
1000.0,3.32,0.2069,0.3038,0.0342,0.0233,0.003,0.165,0.09,1.958,0.019,0.401,20.872,0.07,41501.0,0.2169
1000.0,3.54,0.2207,0.308,0.032,0.0229,0.003,0.163,0.084,1.927,0.018,0.375,19.835,0.07,41527.0,0.1993
1000.0,3.76,0.2344,0.3095,0.0298,0.0225,0.003,0.16,0.078,1.893,0.018,0.348,18.763,0.07,41553.0,0.1817
1000.0,3.98,0.2482,0.3083,0.0275,0.0221,0.002,0.157,0.072,1.856,0.018,0.321,17.65,0.07,41581.0,0.1642
1000.0,4.21,0.262,0.3041,0.0251,0.0216,0.002,0.154,0.066,1.816,0.017,0.294,16.49,0.07,41609.0,0.1467
1000.0,4.43,0.2758,0.2965,0.0227,0.0211,0.002,0.15,0.06,1.774,0.017,0.266,15.278,0.07,41638.0,0.1293
1000.0,4.65,0.2896,0.2854,0.0203,0.0206,0.002,0.146,0.053,1.729,0.017,0.237,14.006,0.07,41669.0,0.112
1000.0,4.87,0.3034,0.2704,0.0178,0.02,0.002,0.142,0.047,1.68,0.016,0.209,12.664,0.07,41700.0,0.095
1000.0,5.09,0.3172,0.2509,0.0153,0.0194,0.002,0.138,0.04,1.629,0.016,0.18,11.241,0.07,41732.0,0.0782
1000.0,5.31,0.331,0.2265,0.0128,0.0188,0.002,0.133,0.034,1.574,0.015,0.15,9.725,0.07,41765.0,0.0619
1000.0,5.53,0.3448,0.1965,0.0103,0.0181,0.002,0.128,0.027,1.517,0.014,0.12,8.099,0.07,41799.0,0.0461
1000.0,5.76,0.3586,0.1601,0.0077,0.0173,0.002,0.123,0.02,1.456,0.014,0.091,6.343,0.07,41833.0,0.0313
1000.0,5.98,0.3724,0.116,0.0052,0.0166,0.002,0.118,0.014,1.392,0.013,0.06,4.428,0.07,41868.0,0.0179
1000.0,6.2,0.3861,0.0627,0.0026,0.0158,0.002,0.112,0.007,1.323,0.013,0.03,2.306,0.07,41901.0,0.0065
1000.0,6.42,0.3999,-0.0068,-0.0003,0.0148,0.002,0.105,-0.001,1.246,0.012,-0.003,-0.243,0.07,41912.0,0.0
2000.0,0.0,0.0,0.0,0.0623,0.0219,0.02,0.623,0.656,14.731,0.07,2.918,20.2,0.13,82418.0,0.5664
2000.0,0.46,0.0143,0.0398,0.0608,0.0219,0.02,0.621,0.639,14.699,0.07,2.844,19.73,0.13,82448.0,0.5461
2000.0,0.92,0.0287,0.0777,0.0591,0.0218,0.02,0.619,0.622,14.655,0.07,2.767,19.255,0.13,82480.0,0.5257
2000.0,1.38,0.043,0.1137,0.0574,0.0217,0.02,0.617,0.604,14.6,0.07,2.688,18.777,0.13,82513.0,0.5053
2000.0,1.84,0.0574,0.1477,0.0557,0.0216,0.019,0.614,0.586,14.532,0.069,2.607,18.295,0.13,82548.0,0.4849
2000.0,2.3,0.0717,0.1798,0.0539,0.0215,0.019,0.611,0.567,14.45,0.069,2.524,17.808,0.13,82584.0,0.4643
2000.0,2.76,0.0861,0.2098,0.0521,0.0214,0.019,0.607,0.548,14.354,0.069,2.438,17.317,0.13,82621.0,0.4438
2000.0,3.22,0.1004,0.2377,0.0502,0.0212,0.019,0.602,0.528,14.243,0.068,2.349,16.82,0.13,82660.0,0.4231
2000.0,3.68,0.1148,0.2635,0.0483,0.021,0.019,0.597,0.508,14.115,0.067,2.259,16.316,0.13,82701.0,0.4025
2000.0,4.14,0.1291,0.2872,0.0463,0.0208,0.019,0.59,0.487,13.971,0.067,2.166,15.806,0.13,82743.0,0.3818
2000.0,4.61,0.1435,0.3086,0.0442,0.0206,0.019,0.584,0.465,13.808,0.066,2.07,15.287,0.13,82787.0,0.361
2000.0,5.07,0.1578,0.3278,0.0421,0.0203,0.018,0.576,0.443,13.626,0.065,1.972,14.759,0.13,82832.0,0.3402
2000.0,5.53,0.1721,0.3445,0.04,0.02,0.018,0.567,0.421,13.424,0.064,1.872,14.22,0.13,82880.0,0.3193
2000.0,5.99,0.1865,0.3587,0.0378,0.0197,0.018,0.558,0.398,13.201,0.063,1.769,13.668,0.13,82929.0,0.2984
2000.0,6.45,0.2008,0.3703,0.0356,0.0193,0.017,0.548,0.374,12.956,0.062,1.665,13.101,0.13,82980.0,0.2774
2000.0,6.91,0.2152,0.3791,0.0333,0.0189,0.017,0.536,0.35,12.687,0.061,1.557,12.517,0.13,83032.0,0.2564
2000.0,7.37,0.2295,0.3848,0.0309,0.0185,0.017,0.524,0.326,12.395,0.059,1.448,11.913,0.13,83087.0,0.2353
2000.0,7.83,0.2439,0.3873,0.0286,0.018,0.016,0.51,0.301,12.078,0.058,1.337,11.285,0.13,83143.0,0.2141
2000.0,8.29,0.2582,0.3862,0.0261,0.0175,0.016,0.496,0.275,11.736,0.056,1.223,10.628,0.13,83202.0,0.1929
2000.0,8.75,0.2726,0.3812,0.0237,0.0169,0.015,0.48,0.249,11.367,0.054,1.108,9.937,0.13,83262.0,0.1717
2000.0,9.21,0.2869,0.3717,0.0212,0.0163,0.015,0.464,0.223,10.97,0.052,0.99,9.205,0.14,83325.0,0.1504
2000.0,9.67,0.3012,0.3572,0.0186,0.0157,0.014,0.446,0.196,10.546,0.05,0.871,8.425,0.14,83389.0,0.1291
2000.0,10.13,0.3156,0.3369,0.016,0.015,0.014,0.427,0.169,10.093,0.048,0.751,7.585,0.14,83456.0,0.1079
2000.0,10.59,0.3299,0.3098,0.0134,0.0143,0.013,0.406,0.141,9.611,0.046,0.629,6.672,0.14,83524.0,0.0868
2000.0,11.05,0.3443,0.2747,0.0108,0.0135,0.012,0.385,0.114,9.101,0.043,0.506,5.669,0.14,83595.0,0.0662
2000.0,11.51,0.3586,0.2296,0.0082,0.0127,0.011,0.362,0.086,8.56,0.041,0.382,4.55,0.14,83666.0,0.0462
2000.0,11.97,0.373,0.1723,0.0055,0.0119,0.011,0.338,0.058,7.989,0.038,0.257,3.282,0.14,83739.0,0.0273
2000.0,12.43,0.3873,0.0983,0.0028,0.011,0.01,0.312,0.029,7.383,0.035,0.131,1.804,0.14,83807.0,0.0107
2000.0,12.89,0.4017,-0.0128,-0.0003,0.0099,0.009,0.281,-0.003,6.642,0.032,-0.015,-0.226,0.14,83769.0,0.0
3000.0,0.0,0.0,0.0,0.0626,0.0203,0.062,1.296,1.483,45.99,0.146,6.598,14.629,0.2,123624.0,0.6167
3000.0,0.67,0.0139,0.0421,0.0611,0.0202,0.062,1.293,1.447,45.884,0.146,6.435,14.302,0.2,123669.0,0.5955
3000.0,1.34,0.0279,0.0822,0.0595,0.0202,0.061,1.289,1.409,45.74,0.146,6.268,13.973,0.2,123715.0,0.5742
3000.0,2.01,0.0418,0.1204,0.0579,0.0201,0.061,1.284,1.37,45.558,0.145,6.095,13.642,0.2,123764.0,0.5528
3000.0,2.68,0.0557,0.1566,0.0562,0.02,0.061,1.277,1.33,45.334,0.144,5.917,13.31,0.2,123814.0,0.5314
3000.0,3.36,0.0697,0.1909,0.0545,0.0199,0.06,1.27,1.289,45.066,0.143,5.735,12.976,0.2,123866.0,0.5101
3000.0,4.03,0.0836,0.2231,0.0527,0.0197,0.06,1.261,1.247,44.751,0.142,5.547,12.64,0.2,123921.0,0.4887
3000.0,4.7,0.0976,0.2534,0.0508,0.0196,0.06,1.251,1.204,44.386,0.141,5.355,12.302,0.2,123977.0,0.4672
3000.0,5.37,0.1115,0.2815,0.049,0.0194,0.059,1.239,1.159,43.969,0.14,5.157,11.96,0.2,124036.0,0.4458
3000.0,6.04,0.1254,0.3076,0.047,0.0192,0.058,1.225,1.114,43.495,0.138,4.954,11.615,0.2,124097.0,0.4244
3000.0,6.71,0.1394,0.3315,0.0451,0.019,0.058,1.21,1.067,42.963,0.137,4.747,11.266,0.2,124160.0,0.4029
3000.0,7.38,0.1533,0.3532,0.0431,0.0187,0.057,1.194,1.019,42.369,0.135,4.534,10.912,0.2,124226.0,0.3814
3000.0,8.05,0.1672,0.3725,0.041,0.0184,0.056,1.175,0.97,41.71,0.133,4.316,10.552,0.2,124294.0,0.3598
3000.0,8.72,0.1812,0.3896,0.0389,0.0181,0.055,1.155,0.92,40.983,0.13,4.093,10.185,0.2,124365.0,0.3382
3000.0,9.4,0.1951,0.4041,0.0367,0.0177,0.054,1.132,0.869,40.185,0.128,3.866,9.809,0.2,124438.0,0.3166
3000.0,10.07,0.2091,0.4159,0.0345,0.0173,0.053,1.108,0.817,39.312,0.125,3.633,9.424,0.2,124514.0,0.2948
3000.0,10.74,0.223,0.4249,0.0322,0.0169,0.051,1.081,0.763,38.362,0.122,3.396,9.027,0.2,124592.0,0.273
3000.0,11.41,0.2369,0.4309,0.0299,0.0165,0.05,1.052,0.709,37.332,0.119,3.154,8.615,0.2,124673.0,0.2511
3000.0,12.08,0.2509,0.4336,0.0276,0.016,0.049,1.02,0.654,36.218,0.115,2.908,8.186,0.2,124757.0,0.2291
3000.0,12.75,0.2648,0.4325,0.0252,0.0154,0.047,0.987,0.597,35.019,0.111,2.657,7.737,0.2,124844.0,0.207
3000.0,13.42,0.2787,0.4274,0.0228,0.0149,0.045,0.95,0.54,33.732,0.107,2.403,7.263,0.2,124933.0,0.1848
3000.0,14.09,0.2927,0.4175,0.0204,0.0143,0.043,0.912,0.482,32.354,0.103,2.144,6.758,0.2,125026.0,0.1624
3000.0,14.76,0.3066,0.4023,0.0179,0.0136,0.041,0.87,0.423,30.884,0.098,1.882,6.215,0.2,125121.0,0.14
3000.0,15.44,0.3205,0.3807,0.0154,0.0129,0.039,0.826,0.364,29.32,0.093,1.617,5.625,0.2,125219.0,0.1174
3000.0,16.11,0.3345,0.3514,0.0128,0.0122,0.037,0.779,0.303,27.661,0.088,1.35,4.976,0.2,125320.0,0.0949
3000.0,16.78,0.3484,0.3127,0.0103,0.0114,0.035,0.73,0.243,25.906,0.082,1.08,4.252,0.2,125423.0,0.0725
3000.0,17.45,0.3624,0.2622,0.0077,0.0106,0.032,0.678,0.182,24.055,0.077,0.809,3.427,0.2,125528.0,0.0506
3000.0,18.12,0.3763,0.196,0.0051,0.0097,0.03,0.623,0.12,22.102,0.07,0.535,2.468,0.2,125633.0,0.0296
3000.0,18.79,0.3902,0.1076,0.0024,0.0088,0.027,0.564,0.058,20.023,0.064,0.257,1.306,0.2,125729.0,0.0109
4000.0,0.0,0.0,0.0,0.063,0.0194,0.14,2.204,2.652,104.291,0.249,11.797,11.535,0.27,164828.0,0.6503
4000.0,0.91,0.0142,0.045,0.0614,0.0194,0.139,2.198,2.586,104.024,0.248,11.502,11.275,0.27,164889.0,0.6276
4000.0,1.82,0.0284,0.088,0.0598,0.0193,0.139,2.191,2.517,103.666,0.247,11.197,11.014,0.27,164952.0,0.6049
4000.0,2.73,0.0426,0.1288,0.0581,0.0192,0.138,2.181,2.447,103.209,0.246,10.882,10.752,0.27,165018.0,0.5822
