rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1416,0.0591,0.001,0.075,0.094,0.882,0.008,0.416,48.11,0.05,25216.0,0.7197
1000.0,0.26,0.0231,0.0543,0.1389,0.0592,0.001,0.075,0.092,0.884,0.008,0.408,47.088,0.05,25239.0,0.6976
1000.0,0.53,0.0463,0.1062,0.136,0.0593,0.001,0.075,0.09,0.885,0.008,0.4,46.069,0.05,25262.0,0.6754
1000.0,0.79,0.0694,0.1558,0.133,0.0593,0.001,0.075,0.088,0.885,0.008,0.391,45.053,0.05,25288.0,0.6531
1000.0,1.05,0.0925,0.203,0.1298,0.0592,0.001,0.075,0.086,0.883,0.008,0.381,44.041,0.05,25315.0,0.6307
1000.0,1.31,0.1157,0.248,0.1264,0.059,0.001,0.074,0.084,0.881,0.008,0.372,43.03,0.05,25343.0,0.6082
1000.0,1.58,0.1388,0.2906,0.1229,0.0587,0.001,0.074,0.081,0.877,0.008,0.361,42.02,0.05,25372.0,0.5855
1000.0,1.84,0.162,0.3309,0.1192,0.0583,0.001,0.074,0.079,0.871,0.008,0.35,41.009,0.05,25403.0,0.5627
1000.0,2.1,0.1851,0.3688,0.1153,0.0579,0.001,0.073,0.076,0.864,0.008,0.339,39.994,0.05,25436.0,0.5398
1000.0,2.37,0.2082,0.4043,0.1112,0.0573,0.001,0.072,0.073,0.855,0.008,0.327,38.973,0.05,25470.0,0.5166
1000.0,2.63,0.2314,0.4373,0.1069,0.0566,0.001,0.071,0.071,0.845,0.008,0.314,37.941,0.05,25506.0,0.4931
1000.0,2.89,0.2545,0.4678,0.1024,0.0557,0.001,0.07,0.068,0.832,0.008,0.301,36.895,0.05,25543.0,0.4694
1000.0,3.15,0.2776,0.4955,0.0978,0.0548,0.001,0.069,0.065,0.818,0.008,0.287,35.828,0.05,25581.0,0.4453
1000.0,3.42,0.3008,0.5204,0.0929,0.0537,0.001,0.068,0.061,0.802,0.008,0.273,34.735,0.05,25622.0,0.4208
1000.0,3.68,0.3239,0.5423,0.0878,0.0525,0.001,0.066,0.058,0.783,0.007,0.258,33.607,0.05,25663.0,0.3959
1000.0,3.94,0.347,0.5608,0.0826,0.0511,0.001,0.065,0.055,0.764,0.007,0.243,32.439,0.05,25707.0,0.3707
