rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.0946,0.0669,0.0,0.017,0.018,0.206,0.002,0.079,38.92,0.03,6483.0,0.3469
1000.0,0.31,0.0376,0.0521,0.0943,0.068,0.0,0.018,0.018,0.209,0.002,0.078,38.193,0.03,6489.0,0.3399
1000.0,0.62,0.0751,0.1021,0.094,0.0691,0.0,0.018,0.018,0.213,0.002,0.078,37.42,0.03,6496.0,0.3324
1000.0,0.93,0.1127,0.1498,0.0936,0.0704,0.0,0.018,0.017,0.217,0.002,0.078,36.604,0.03,6503.0,0.3246
1000.0,1.24,0.1502,0.1951,0.0932,0.0718,0.0,0.019,0.017,0.221,0.002,0.077,35.75,0.03,6512.0,0.3163
1000.0,1.56,0.1878,0.2378,0.0927,0.0732,0.0,0.019,0.017,0.225,0.002,0.077,34.864,0.03,6522.0,0.3077
1000.0,1.87,0.2253,0.2779,0.0921,0.0747,0.0,0.019,0.017,0.23,0.002,0.077,33.952,0.03,6533.0,0.2987
1000.0,2.18,0.2629,0.3153,0.0915,0.0763,0.0,0.02,0.017,0.235,0.002,0.076,33.019,0.03,6546.0,0.2894
1000.0,2.49,0.3004,0.35,0.0906,0.0778,0.0,0.02,0.017,0.239,0.002,0.075,32.072,0.03,6559.0,0.2799
1000.0,2.8,0.338,0.382,0.0896,0.0793,0.0,0.021,0.017,0.244,0.002,0.074,31.118,0.03,6574.0,0.27
1000.0,3.11,0.3755,0.4114,0.0883,0.0806,0.0,0.021,0.016,0.248,0.002,0.073,30.161,0.03,6591.0,0.2598
1000.0,3.42,0.4131,0.4382,0.0867,0.0817,0.0,0.021,0.016,0.251,0.002,0.072,29.206,0.04,6609.0,0.2492
1000.0,3.73,0.4506,0.4625,0.0847,0.0825,0.0,0.021,0.016,0.254,0.002,0.07,28.256,0.04,6628.0,0.2383
1000.0,4.05,0.4882,0.4843,0.0822,0.0828,0.0,0.022,0.015,0.255,0.002,0.068,27.312,0.04,6648.0,0.2269
1000.0,4.36,0.5258,0.5036,0.0792,0.0827,0.0,0.022,0.015,0.254,0.002,0.066,26.371,0.04,6671.0,0.2151
1000.0,4.67,0.5633,0.5203,0.0757,0.082,0.0,0.021,0.014,0.252,0.002,0.063,25.429,0.04,6694.0,0.2028
1000.0,4.98,0.6009,0.5342,0.0718,0.0808,0.0,0.021,0.013,0.249,0.002,0.06,24.477,0.04,6719.0,0.1901
1000.0,5.29,0.6384,0.545,0.0675,0.0791,0.0,0.021,0.013,0.243,0.002,0.056,23.503,0.04,6745.0,0.177
1000.0,5.6,0.676,0.5523,0.0629,0.077,0.0,0.02,0.012,0.237,0.002,0.052,22.495,0.04,6773.0,0.1635
1000.0,5.91,0.7135,0.5556,0.058,0.0745,0.0,0.019,0.011,0.229,0.002,0.048,21.438,0.04,6802.0,0.1497
1000.0,6.22,0.7511,0.5543,0.0529,0.0717,0.0,0.019,0.01,0.221,0.002,0.044,20.318,0.04,6832.0,0.1355
1000.0,6.53,0.7886,0.5476,0.0476,0.0686,0.0,0.018,0.009,0.211,0.002,0.04,19.114,0.04,6864.0,0.1209
1000.0,6.85,0.8262,0.5343,0.0421,0.0651,0.0,0.017,0.008,0.2,0.002,0.035,17.804,0.04,6896.0,0.1059
1000.0,7.16,0.8637,0.5132,0.0365,0.0614,0.0,0.016,0.007,0.189,0.002,0.03,16.356,0.04,6930.0,0.0906
1000.0,7.47,0.9013,0.4823,0.0308,0.0575,0.0,0.015,0.006,0.177,0.002,0.026,14.732,0.04,6965.0,0.0749
1000.0,7.78,0.9388,0.4391,0.0249,0.0533,0.0,0.014,0.005,0.164,0.002,0.021,12.876,0.04,7002.0,0.0589
1000.0,8.09,0.9764,0.38,0.019,0.0489,0.0,0.013,0.004,0.15,0.001,0.016,10.713,0.04,7040.0,0.0428
1000.0,8.4,1.014,0.2995,0.0131,0.0443,0.0,0.012,0.002,0.136,0.001,0.011,8.131,0.04,7078.0,0.0269
1000.0,8.71,1.0515,0.1896,0.0071,0.0395,0.0,0.01,0.001,0.122,0.001,0.006,4.964,0.04,7118.0,0.0121
1000.0,9.02,1.0891,0.0374,0.0012,0.0346,0.0,0.009,0.0,0.106,0.001,0.001,0.946,0.04,7159.0,0.0009
2000.0,0.0,0.0,0.0,0.0953,0.0562,0.002,0.058,0.071,1.384,0.007,0.317,23.333,0.07,12966.0,0.4175
2000.0,0.63,0.0383,0.0634,0.095,0.0573,0.002,0.06,0.071,1.411,0.007,0.316,22.819,0.07,12978.0,0.4077
2000.0,1.27,0.0765,0.1238,0.0947,0.0585,0.002,0.061,0.071,1.441,0.007,0.315,22.274,0.07,12992.0,0.3974
2000.0,1.9,0.1148,0.181,0.0944,0.0599,0.002,0.062,0.071,1.474,0.007,0.314,21.703,0.07,13008.0,0.3866
2000.0,2.54,0.1531,0.2347,0.0941,0.0613,0.002,0.064,0.07,1.51,0.007,0.313,21.108,0.07,13026.0,0.3752
2000.0,3.17,0.1913,0.2849,0.0936,0.0629,0.002,0.065,0.07,1.548,0.007,0.311,20.495,0.07,13046.0,0.3635
2000.0,3.8,0.2296,0.3314,0.0931,0.0645,0.002,0.067,0.07,1.588,0.008,0.309,19.869,0.07,13069.0,0.3514
2000.0,4.44,0.2679,0.3743,0.0925,0.0662,0.002,0.069,0.069,1.629,0.008,0.307,19.235,0.07,13095.0,0.3391
2000.0,5.07,0.3061,0.4136,0.0917,0.0679,0.002,0.071,0.068,1.67,0.008,0.305,18.598,0.07,13123.0,0.3264
2000.0,5.71,0.3444,0.4494,0.0907,0.0695,0.002,0.072,0.068,1.71,0.008,0.301,17.963,0.07,13154.0,0.3135
2000.0,6.34,0.3827,0.4819,0.0893,0.0709,0.002,0.074,0.067,1.746,0.008,0.297,17.335,0.07,13188.0,0.3003
2000.0,6.98,0.4209,0.5112,0.0877,0.0722,0.002,0.075,0.065,1.777,0.008,0.291,16.717,0.07,13225.0,0.2869
2000.0,7.61,0.4592,0.5375,0.0855,0.0731,0.002,0.076,0.064,1.799,0.009,0.284,16.113,0.07,13265.0,0.2732
2000.0,8.24,0.4975,0.561,0.0829,0.0735,0.002,0.076,0.062,1.81,0.009,0.276,15.523,0.07,13308.0,0.2591
