rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1143,0.0642,0.003,0.175,0.14,2.07,0.02,0.622,30.646,0.06,23579.0,0.4804
1000.0,0.5,0.0378,0.0656,0.1137,0.0655,0.003,0.179,0.139,2.113,0.02,0.619,29.876,0.06,23602.0,0.4672
1000.0,1.0,0.0755,0.1277,0.113,0.0669,0.003,0.182,0.138,2.159,0.021,0.616,29.076,0.06,23629.0,0.4533
1000.0,1.5,0.1133,0.1861,0.1123,0.0684,0.003,0.187,0.137,2.207,0.021,0.611,28.254,0.06,23660.0,0.439
1000.0,2.0,0.1511,0.2408,0.1114,0.0699,0.003,0.191,0.136,2.256,0.022,0.607,27.418,0.06,23695.0,0.4244
1000.0,2.5,0.1889,0.2917,0.1103,0.0714,0.003,0.195,0.135,2.306,0.022,0.601,26.575,0.06,23734.0,0.4094
1000.0,3.0,0.2266,0.339,0.1091,0.073,0.003,0.199,0.134,2.355,0.022,0.594,25.734,0.06,23777.0,0.3942
1000.0,3.51,0.2644,0.3826,0.1077,0.0744,0.003,0.203,0.132,2.401,0.023,0.586,24.899,0.06,23826.0,0.3789
1000.0,4.01,0.3022,0.4229,0.106,0.0757,0.003,0.207,0.13,2.444,0.023,0.577,24.076,0.06,23879.0,0.3635
1000.0,4.51,0.34,0.4597,0.104,0.0769,0.003,0.21,0.127,2.482,0.024,0.566,23.268,0.06,23937.0,0.348
1000.0,5.01,0.3777,0.4935,0.1017,0.0779,0.003,0.212,0.125,2.513,0.024,0.554,22.478,0.06,24000.0,0.3325
1000.0,5.51,0.4155,0.5242,0.0991,0.0786,0.003,0.214,0.121,2.536,0.024,0.54,21.706,0.06,24069.0,0.3169
1000.0,6.01,0.4533,0.552,0.0962,0.079,0.003,0.215,0.118,2.549,0.024,0.524,20.952,0.06,24142.0,0.3013
1000.0,6.51,0.4911,0.5769,0.0928,0.079,0.003,0.215,0.114,2.549,0.024,0.505,20.214,0.06,24221.0,0.2856
1000.0,7.01,0.5288,0.599,0.089,0.0786,0.003,0.214,0.109,2.537,0.024,0.485,19.489,0.06,24304.0,0.2697
1000.0,7.51,0.5666,0.6183,0.0848,0.0777,0.003,0.212,0.104,2.509,0.024,0.462,18.776,0.06,24393.0,0.2536
1000.0,8.01,0.6044,0.6347,0.0802,0.0764,0.003,0.208,0.098,2.465,0.024,0.437,18.068,0.06,24487.0,0.2373
1000.0,8.51,0.6421,0.648,0.0752,0.0745,0.003,0.203,0.092,2.403,0.023,0.409,17.362,0.06,24585.0,0.2207
1000.0,9.01,0.6799,0.658,0.0698,0.0721,0.003,0.197,0.085,2.326,0.022,0.38,16.651,0.06,24689.0,0.2039
1000.0,9.51,0.7177,0.6643,0.0641,0.0692,0.003,0.189,0.078,2.234,0.021,0.349,15.926,0.06,24797.0,0.1869
1000.0,10.02,0.7555,0.6663,0.0582,0.0659,0.003,0.18,0.071,2.128,0.02,0.317,15.175,0.06,24910.0,0.1697
1000.0,10.52,0.7932,0.6632,0.052,0.0623,0.003,0.17,0.064,2.009,0.019,0.283,14.385,0.06,25027.0,0.1522
1000.0,11.02,0.831,0.6539,0.0458,0.0582,0.003,0.159,0.056,1.878,0.018,0.249,13.538,0.06,25150.0,0.1344
1000.0,11.52,0.8688,0.6366,0.0394,0.0538,0.002,0.147,0.048,1.736,0.017,0.215,12.608,0.06,25276.0,0.1161
1000.0,12.02,0.9066,0.6089,0.033,0.0491,0.002,0.134,0.04,1.584,0.015,0.179,11.557,0.06,25407.0,0.0973
1000.0,12.52,0.9443,0.5668,0.0264,0.044,0.002,0.12,0.032,1.42,0.014,0.144,10.328,0.06,25543.0,0.0778
