rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1146,0.0828,0.0,0.014,0.015,0.163,0.002,0.067,41.637,0.03,6865.0,0.3735
1000.0,0.28,0.0375,0.0509,0.1141,0.0842,0.0,0.014,0.015,0.166,0.002,0.066,40.812,0.03,6872.0,0.3653
1000.0,0.57,0.0751,0.0996,0.1136,0.0856,0.0,0.014,0.015,0.168,0.002,0.066,39.945,0.03,6881.0,0.3568
1000.0,0.85,0.1126,0.146,0.113,0.0872,0.0,0.014,0.015,0.171,0.002,0.066,39.042,0.03,6890.0,0.3478
1000.0,1.14,0.1502,0.19,0.1123,0.0888,0.0,0.015,0.015,0.175,0.002,0.065,38.108,0.03,6901.0,0.3385
1000.0,1.42,0.1877,0.2316,0.1115,0.0904,0.0,0.015,0.015,0.178,0.002,0.065,37.148,0.03,6913.0,0.3288
1000.0,1.71,0.2252,0.2706,0.1106,0.0921,0.0,0.015,0.014,0.181,0.002,0.064,36.17,0.03,6926.0,0.3188
1000.0,1.99,0.2628,0.307,0.1095,0.0937,0.0,0.016,0.014,0.184,0.002,0.064,35.179,0.03,6940.0,0.3084
1000.0,2.28,0.3003,0.3409,0.1081,0.0952,0.0,0.016,0.014,0.187,0.002,0.063,34.182,0.03,6956.0,0.2978
1000.0,2.56,0.3378,0.3723,0.1064,0.0966,0.0,0.016,0.014,0.19,0.002,0.062,33.183,0.03,6974.0,0.2869
1000.0,2.84,0.3754,0.4013,0.1044,0.0977,0.0,0.016,0.014,0.192,0.002,0.061,32.187,0.03,6993.0,0.2756
1000.0,3.13,0.4129,0.4278,0.102,0.0985,0.0,0.016,0.013,0.194,0.002,0.059,31.195,0.03,7013.0,0.2641
1000.0,3.41,0.4505,0.4519,0.0992,0.0989,0.0,0.016,0.013,0.194,0.002,0.058,30.208,0.03,7035.0,0.2521
1000.0,3.7,0.488,0.4737,0.0959,0.0988,0.0,0.016,0.013,0.194,0.002,0.056,29.224,0.03,7059.0,0.2398
1000.0,3.98,0.5255,0.4929,0.0921,0.0982,0.0,0.016,0.012,0.193,0.002,0.053,28.24,0.03,7084.0,0.2271
1000.0,4.27,0.5631,0.5096,0.0878,0.0971,0.0,0.016,0.011,0.191,0.002,0.051,27.249,0.03,7111.0,0.214
1000.0,4.55,0.6006,0.5235,0.0831,0.0954,0.0,0.016,0.011,0.188,0.002,0.048,26.243,0.03,7139.0,0.2005
1000.0,4.83,0.6382,0.5343,0.078,0.0932,0.0,0.015,0.01,0.183,0.002,0.045,25.209,0.03,7169.0,0.1866
1000.0,5.12,0.6757,0.5417,0.0726,0.0906,0.0,0.015,0.009,0.178,0.002,0.042,24.137,0.03,7200.0,0.1724
1000.0,5.4,0.7132,0.5451,0.0669,0.0876,0.0,0.015,0.009,0.172,0.002,0.039,23.011,0.03,7232.0,0.1578
1000.0,5.69,0.7508,0.5439,0.061,0.0842,0.0,0.014,0.008,0.166,0.002,0.035,21.815,0.03,7266.0,0.1428
1000.0,5.97,0.7883,0.5375,0.0549,0.0805,0.0,0.013,0.007,0.158,0.002,0.032,20.529,0.03,7302.0,0.1275
1000.0,6.26,0.8258,0.5246,0.0486,0.0765,0.0,0.013,0.006,0.15,0.001,0.028,19.128,0.03,7339.0,0.1118
1000.0,6.54,0.8634,0.5041,0.0422,0.0722,0.0,0.012,0.006,0.142,0.001,0.024,17.581,0.03,7377.0,0.0957
1000.0,6.83,0.9009,0.4742,0.0356,0.0677,0.0,0.011,0.005,0.133,0.001,0.021,15.847,0.03,7416.0,0.0792
1000.0,7.11,0.9385,0.4322,0.0289,0.0628,0.0,0.01,0.004,0.124,0.001,0.017,13.867,0.03,7457.0,0.0625
1000.0,7.39,0.976,0.3747,0.0222,0.0577,0.0,0.01,0.003,0.114,0.001,0.013,11.56,0.03,7499.0,0.0456
1000.0,7.68,1.0135,0.2965,0.0153,0.0524,0.0,0.009,0.002,0.103,0.001,0.009,8.808,0.03,7542.0,0.0289
1000.0,7.96,1.0511,0.1896,0.0085,0.0469,0.0,0.008,0.001,0.092,0.001,0.005,5.432,0.03,7586.0,0.0132
1000.0,8.25,1.0886,0.0414,0.0016,0.0411,0.0,0.007,0.0,0.081,0.001,0.001,1.145,0.03,7632.0,0.0012
2000.0,0.0,0.0,0.0,0.1155,0.0702,0.001,0.047,0.06,1.104,0.005,0.268,24.77,0.06,13730.0,0.4461
2000.0,0.58,0.0383,0.0615,0.1151,0.0716,0.002,0.048,0.06,1.126,0.005,0.267,24.193,0.06,13745.0,0.4349
2000.0,1.16,0.0765,0.1199,0.1146,0.0731,0.002,0.049,0.06,1.15,0.005,0.266,23.591,0.06,13762.0,0.4233
2000.0,1.74,0.1148,0.1751,0.1141,0.0748,0.002,0.05,0.06,1.176,0.006,0.265,22.966,0.06,13781.0,0.4111
2000.0,2.32,0.1531,0.227,0.1134,0.0765,0.002,0.051,0.059,1.203,0.006,0.263,22.325,0.06,13803.0,0.3985
