rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.0825,0.0289,0.019,1.169,0.873,13.829,0.132,3.882,28.624,0.1,52921.0,0.6538
1000.0,0.51,0.0223,0.0618,0.0811,0.0292,0.019,1.181,0.858,13.973,0.133,3.816,27.85,0.1,52952.0,0.6307
1000.0,1.01,0.0446,0.1202,0.0797,0.0295,0.019,1.192,0.842,14.106,0.135,3.746,27.082,0.1,52986.0,0.6076
1000.0,1.52,0.0668,0.1753,0.0781,0.0298,0.019,1.202,0.825,14.222,0.136,3.671,26.321,0.1,53022.0,0.5846
1000.0,2.03,0.0891,0.227,0.0763,0.03,0.019,1.21,0.807,14.32,0.137,3.591,25.568,0.1,53060.0,0.5616
1000.0,2.53,0.1114,0.2755,0.0745,0.0301,0.019,1.217,0.788,14.396,0.137,3.505,24.826,0.1,53102.0,0.5388
1000.0,3.04,0.1337,0.3208,0.0726,0.0302,0.019,1.221,0.767,14.447,0.138,3.413,24.093,0.1,53146.0,0.516
1000.0,3.54,0.1559,0.3631,0.0705,0.0303,0.019,1.223,0.746,14.469,0.138,3.316,23.37,0.1,53194.0,0.4933
1000.0,4.05,0.1782,0.4023,0.0683,0.0303,0.019,1.222,0.722,14.459,0.138,3.213,22.658,0.1,53244.0,0.4708
1000.0,4.56,0.2005,0.4386,0.066,0.0302,0.019,1.218,0.698,14.414,0.138,3.104,21.956,0.1,53298.0,0.4484
1000.0,5.06,0.2228,0.4719,0.0635,0.03,0.019,1.211,0.672,14.331,0.137,2.988,21.262,0.1,53355.0,0.4261
1000.0,5.57,0.245,0.5023,0.0609,0.0297,0.019,1.201,0.644,14.205,0.136,2.866,20.575,0.1,53415.0,0.4038
1000.0,6.08,0.2673,0.5298,0.0582,0.0294,0.019,1.186,0.616,14.033,0.134,2.738,19.894,0.1,53478.0,0.3816
1000.0,6.58,0.2896,0.5544,0.0554,0.0289,0.019,1.168,0.585,13.814,0.132,2.603,19.216,0.1,53545.0,0.3594
1000.0,7.09,0.3119,0.576,0.0524,0.0283,0.018,1.145,0.554,13.546,0.129,2.463,18.538,0.1,53616.0,0.3372
1000.0,7.59,0.3341,0.5944,0.0493,0.0277,0.018,1.118,0.521,13.23,0.126,2.317,17.856,0.1,53690.0,0.315
1000.0,8.1,0.3564,0.6096,0.0461,0.0269,0.017,1.087,0.487,12.866,0.123,2.166,17.166,0.1,53767.0,0.2928
1000.0,8.61,0.3787,0.6211,0.0428,0.0261,0.017,1.053,0.452,12.454,0.119,2.011,16.462,0.1,53848.0,0.2706
1000.0,9.11,0.401,0.6288,0.0394,0.0251,0.016,1.014,0.416,11.995,0.115,1.851,15.738,0.1,53933.0,0.2482
1000.0,9.62,0.4232,0.632,0.0359,0.024,0.015,0.971,0.38,11.49,0.11,1.689,14.987,0.1,54021.0,0.2258
1000.0,10.13,0.4455,0.6302,0.0324,0.0229,0.015,0.925,0.342,10.938,0.104,1.523,14.197,0.1,54113.0,0.2031
1000.0,10.63,0.4678,0.6226,0.0288,0.0216,0.014,0.874,0.305,10.341,0.099,1.355,13.357,0.1,54208.0,0.1802
