rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.0495,0.0183,0.002,0.097,0.103,1.153,0.011,0.46,40.653,0.06,23948.0,0.4793
1000.0,0.2,0.0132,0.0348,0.0483,0.0183,0.002,0.097,0.101,1.154,0.011,0.449,39.697,0.06,23956.0,0.4626
1000.0,0.4,0.0264,0.068,0.0471,0.0183,0.002,0.097,0.098,1.153,0.011,0.438,38.724,0.06,23963.0,0.4456
1000.0,0.6,0.0396,0.0994,0.0459,0.0183,0.002,0.097,0.096,1.153,0.011,0.427,37.735,0.06,23971.0,0.4285
1000.0,0.8,0.0529,0.129,0.0446,0.0183,0.002,0.097,0.093,1.151,0.011,0.415,36.731,0.06,23979.0,0.4113
1000.0,1.0,0.0661,0.1567,0.0433,0.0183,0.002,0.097,0.09,1.149,0.011,0.402,35.709,0.06,23988.0,0.3939
1000.0,1.2,0.0793,0.1826,0.0419,0.0182,0.002,0.097,0.088,1.146,0.011,0.39,34.67,0.06,23997.0,0.3763
1000.0,1.4,0.0925,0.2066,0.0405,0.0182,0.002,0.097,0.085,1.142,0.011,0.377,33.612,0.06,24006.0,0.3586
1000.0,1.6,0.1057,0.2285,0.0391,0.0181,0.002,0.096,0.082,1.138,0.011,0.363,32.533,0.06,24016.0,0.3408
1000.0,1.8,0.1189,0.2483,0.0376,0.018,0.002,0.096,0.078,1.132,0.011,0.349,31.432,0.06,24026.0,0.3228
1000.0,2.0,0.1322,0.2661,0.036,0.0179,0.002,0.095,0.075,1.125,0.011,0.334,30.308,0.06,24037.0,0.3048
1000.0,2.2,0.1454,0.2816,0.0344,0.0178,0.001,0.094,0.072,1.118,0.011,0.32,29.158,0.06,24048.0,0.2866
1000.0,2.4,0.1586,0.2948,0.0328,0.0176,0.001,0.094,0.068,1.109,0.011,0.304,27.982,0.06,24060.0,0.2684
