rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.0984,0.039,0.01,0.633,0.502,7.487,0.071,2.231,30.384,0.08,39956.0,0.6313
1000.0,0.49,0.0258,0.0633,0.097,0.0395,0.01,0.641,0.495,7.588,0.072,2.2,29.56,0.08,39985.0,0.6099
1000.0,0.98,0.0516,0.1231,0.0955,0.04,0.01,0.649,0.487,7.683,0.073,2.165,28.739,0.08,40016.0,0.5883
1000.0,1.47,0.0774,0.1794,0.0938,0.0405,0.01,0.657,0.478,7.772,0.074,2.128,27.925,0.08,40050.0,0.5667
1000.0,1.95,0.1031,0.2322,0.0921,0.0409,0.011,0.664,0.469,7.851,0.075,2.088,27.119,0.08,40087.0,0.5451
1000.0,2.44,0.1289,0.2818,0.0901,0.0412,0.011,0.669,0.46,7.919,0.076,2.044,26.324,0.08,40127.0,0.5236
1000.0,2.93,0.1547,0.3281,0.088,0.0415,0.011,0.674,0.449,7.973,0.076,1.997,25.541,0.08,40170.0,0.5021
1000.0,3.42,0.1805,0.3712,0.0858,0.0417,0.011,0.677,0.437,8.011,0.076,1.946,24.771,0.08,40216.0,0.4807
1000.0,3.91,0.2063,0.4113,0.0834,0.0418,0.011,0.679,0.425,8.031,0.077,1.891,24.014,0.08,40265.0,0.4594
1000.0,4.4,0.2321,0.4484,0.0808,0.0418,0.011,0.679,0.412,8.03,0.077,1.832,23.27,0.08,40318.0,0.4382
1000.0,4.88,0.2578,0.4825,0.078,0.0417,0.011,0.677,0.398,8.006,0.076,1.77,22.539,0.08,40374.0,0.4171
1000.0,5.37,0.2836,0.5138,0.0751,0.0414,0.011,0.672,0.383,7.956,0.076,1.702,21.82,0.08,40434.0,0.396
1000.0,5.86,0.3094,0.5423,0.0719,0.041,0.011,0.666,0.367,7.879,0.075,1.631,21.11,0.08,40497.0,0.375
1000.0,6.35,0.3352,0.568,0.0686,0.0405,0.01,0.657,0.35,7.772,0.074,1.555,20.407,0.08,40564.0,0.354
1000.0,6.84,0.361,0.5907,0.065,0.0398,0.01,0.645,0.332,7.633,0.073,1.475,19.709,0.08,40634.0,0.333
1000.0,7.33,0.3868,0.6105,0.0613,0.0389,0.01,0.631,0.313,7.461,0.071,1.391,19.01,0.08,40708.0,0.3119
1000.0,7.81,0.4126,0.6271,0.0574,0.0378,0.01,0.613,0.293,7.256,0.069,1.303,18.307,0.08,40786.0,0.2907
1000.0,8.3,0.4383,0.6403,0.0534,0.0366,0.009,0.593,0.272,7.021,0.067,1.211,17.593,0.08,40867.0,0.2693
1000.0,8.79,0.4641,0.6497,0.0492,0.0352,0.009,0.571,0.251,6.754,0.065,1.117,16.86,0.08,40952.0,0.2479
1000.0,9.28,0.4899,0.6549,0.045,0.0336,0.009,0.546,0.229,6.459,0.062,1.02,16.1,0.08,41041.0,0.2262
1000.0,9.77,0.5157,0.6551,0.0406,0.032,0.008,0.519,0.207,6.135,0.059,0.921,15.301,0.08,41134.0,0.2042
1000.0,10.26,0.5415,0.6496,0.0361,0.0301,0.008,0.489,0.184,5.784,0.055,0.82,14.449,0.08,41230.0,0.182
1000.0,10.74,0.5673,0.637,0.0316,0.0282,0.007,0.457,0.161,5.407,0.052,0.717,13.525,0.08,41329.0,0.1593
1000.0,11.23,0.593,0.6157,0.0271,0.0261,0.007,0.423,0.138,5.004,0.048,0.614,12.504,0.08,41433.0,0.1363
1000.0,11.72,0.6188,0.5831,0.0225,0.0238,0.006,0.387,0.115,4.579,0.044,0.51,11.348,0.08,41540.0,0.1127
1000.0,12.21,0.6446,0.5355,0.0179,0.0215,0.006,0.349,0.091,4.131,0.039,0.405,10.004,0.08,41651.0,0.0886
1000.0,12.7,0.6704,0.467,0.0133,0.0191,0.005,0.31,0.068,3.665,0.035,0.302,8.389,0.08,41765.0,0.0641
1000.0,13.19,0.6962,0.368,0.0088,0.0166,0.004,0.269,0.045,3.182,0.03,0.199,6.366,0.08,41883.0,0.0395
1000.0,13.67,0.722,0.2217,0.0043,0.014,0.004,0.227,0.022,2.685,0.026,0.097,3.698,0.08,42005.0,0.0161
1000.0,14.16,0.7478,-0.0051,-0.0001,0.0113,0.003,0.184,0.0,2.178,0.021,-0.002,-0.083,0.08,42130.0,0.0
2000.0,0.0,0.0,0.0,0.0987,0.0364,0.075,2.365,2.014,55.956,0.267,8.958,16.325,0.16,79911.0,0.6797
2000.0,0.98,0.0259,0.0681,0.0974,0.037,0.076,2.401,1.986,56.82,0.271,8.833,15.852,0.16,79969.0,0.6554
2000.0,1.96,0.0518,0.1322,0.0959,0.0375,0.077,2.436,1.955,57.646,0.275,8.697,15.384,0.16,80031.0,0.6311
2000.0,2.94,0.0776,0.1924,0.0942,0.038,0.078,2.469,1.922,58.415,0.279,8.548,14.921,0.16,80100.0,0.6069
2000.0,3.92,0.1035,0.2487,0.0924,0.0385,0.079,2.498,1.885,59.113,0.282,8.386,14.466,0.16,80174.0,0.5828
2000.0,4.9,0.1294,0.3013,0.0905,0.0389,0.08,2.524,1.846,59.719,0.285,8.211,14.02,0.16,80254.0,0.5589
2000.0,5.88,0.1553,0.3503,0.0884,0.0392,0.081,2.545,1.803,60.216,0.288,8.021,13.583,0.16,80340.0,0.5352
2000.0,6.86,0.1812,0.3958,0.0862,0.0394,0.081,2.56,1.757,60.582,0.289,7.816,13.157,0.16,80433.0,0.5117
2000.0,7.84,0.2071,0.4381,0.0837,0.0396,0.082,2.569,1.708,60.799,0.29,7.596,12.74,0.16,80532.0,0.4885
2000.0,8.82,0.2329,0.4771,0.0811,0.0396,0.082,2.571,1.655,60.846,0.291,7.36,12.334,0.16,80638.0,0.4655
2000.0,9.8,0.2588,0.5131,0.0783,0.0395,0.081,2.565,1.598,60.703,0.29,7.107,11.938,0.16,80752.0,0.4427
2000.0,10.78,0.2847,0.5461,0.0754,0.0393,0.081,2.55,1.537,60.35,0.288,6.837,11.552,0.16,80872.0,0.4202
2000.0,11.76,0.3106,0.5763,0.0722,0.0389,0.08,2.526,1.472,59.769,0.285,6.549,11.174,0.16,80999.0,0.3978
2000.0,12.74,0.3365,0.6036,0.0688,0.0384,0.079,2.491,1.404,58.94,0.281,6.244,10.803,0.16,81134.0,0.3755
2000.0,13.73,0.3623,0.6281,0.0653,0.0377,0.078,2.444,1.331,57.841,0.276,5.921,10.439,0.16,81275.0,0.3534
2000.0,14.71,0.3882,0.6498,0.0615,0.0368,0.076,2.386,1.255,56.466,0.27,5.581,10.079,0.16,81425.0,0.3312
