rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.263,0.2076,0.0,0.003,0.005,0.039,0.0,0.023,61.027,0.02,4825.0,0.5183
1000.0,0.16,0.0337,0.0419,0.2592,0.2083,0.0,0.003,0.005,0.039,0.0,0.023,59.933,0.02,4833.0,0.5053
1000.0,0.32,0.0674,0.0823,0.255,0.2088,0.0,0.003,0.005,0.039,0.0,0.023,58.829,0.02,4842.0,0.492
1000.0,0.48,0.1011,0.1211,0.2504,0.209,0.0,0.003,0.005,0.039,0.0,0.022,57.718,0.02,4851.0,0.4783
1000.0,0.64,0.1348,0.1584,0.2453,0.2088,0.0,0.003,0.005,0.039,0.0,0.022,56.603,0.02,4861.0,0.4643
1000.0,0.8,0.1685,0.1941,0.2398,0.2082,0.0,0.003,0.005,0.039,0.0,0.021,55.481,0.02,4872.0,0.4499
1000.0,0.96,0.2022,0.2281,0.2337,0.2071,0.0,0.003,0.005,0.039,0.0,0.021,54.35,0.02,4883.0,0.4351
1000.0,1.12,0.2359,0.2606,0.2271,0.2056,0.0,0.003,0.005,0.039,0.0,0.02,53.206,0.02,4895.0,0.4199
1000.0,1.28,0.2696,0.2913,0.2198,0.2035,0.0,0.003,0.004,0.038,0.0,0.019,52.039,0.02,4908.0,0.4041
1000.0,1.44,0.3033,0.3201,0.2121,0.201,0.0,0.003,0.004,0.038,0.0,0.019,50.839,0.02,4922.0,0.3877
1000.0,1.6,0.337,0.347,0.2038,0.1979,0.0,0.003,0.004,0.037,0.0,0.018,49.592,0.02,4936.0,0.3708
1000.0,1.76,0.3707,0.3716,0.195,0.1945,0.0,0.003,0.004,0.036,0.0,0.017,48.286,0.02,4950.0,0.3531
1000.0,1.91,0.4044,0.3938,0.1857,0.1907,0.0,0.003,0.004,0.036,0.0,0.016,46.904,0.02,4966.0,0.3347
1000.0,2.07,0.4382,0.4132,0.1759,0.1866,0.0,0.003,0.004,0.035,0.0,0.016,45.432,0.02,4982.0,0.3156
1000.0,2.23,0.4719,0.4295,0.1658,0.1821,0.0,0.003,0.003,0.034,0.0,0.015,43.852,0.02,4998.0,0.2957
1000.0,2.39,0.5056,0.4423,0.1552,0.1774,0.0,0.003,0.003,0.033,0.0,0.014,42.147,0.02,5015.0,0.275
1000.0,2.55,0.5393,0.4511,0.1442,0.1724,0.0,0.003,0.003,0.032,0.0,0.013,40.299,0.02,5033.0,0.2534
1000.0,2.71,0.573,0.4553,0.1328,0.1671,0.0,0.003,0.003,0.031,0.0,0.012,38.284,0.02,5051.0,0.2311
1000.0,2.87,0.6067,0.4544,0.121,0.1616,0.0,0.003,0.002,0.03,0.0,0.011,36.081,0.02,5070.0,0.2079
1000.0,3.03,0.6404,0.4474,0.1089,0.1559,0.0,0.002,0.002,0.029,0.0,0.01,33.661,0.02,5090.0,0.184
1000.0,3.19,0.6741,0.4337,0.0965,0.15,0.0,0.002,0.002,0.028,0.0,0.009,30.994,0.02,5110.0,0.1594
1000.0,3.35,0.7078,0.412,0.0837,0.1438,0.0,0.002,0.002,0.027,0.0,0.007,28.045,0.02,5131.0,0.1344
1000.0,3.51,0.7415,0.3813,0.0707,0.1375,0.0,0.002,0.001,0.026,0.0,0.006,24.774,0.02,5152.0,0.1091
1000.0,3.67,0.7752,0.3401,0.0575,0.1311,0.0,0.002,0.001,0.025,0.0,0.005,21.134,0.02,5174.0,0.0839
1000.0,3.83,0.8089,0.2866,0.0441,0.1244,0.0,0.002,0.001,0.023,0.0,0.004,17.071,0.02,5196.0,0.0594
1000.0,3.99,0.8426,0.219,0.0306,0.1176,0.0,0.002,0.001,0.022,0.0,0.003,12.523,0.02,5219.0,0.0363
1000.0,4.15,0.8763,0.1349,0.017,0.1107,0.0,0.002,0.0,0.021,0.0,0.002,7.417,0.02,5243.0,0.016
1000.0,4.31,0.91,0.0312,0.0036,0.1037,0.0,0.002,0.0,0.019,0.0,0.0,1.653,0.02,5266.0,0.0016
1000.0,4.47,0.9437,-0.0975,-0.01,0.0965,0.0,0.002,0.0,0.018,0.0,-0.001,-4.976,0.02,5289.0,0.0
2000.0,0.0,0.0,0.0,0.2649,0.1883,0.0,0.012,0.021,0.282,0.001,0.094,33.892,0.04,9650.0,0.5779
2000.0,0.32,0.0338,0.0466,0.2612,0.1893,0.0,0.012,0.021,0.284,0.001,0.093,33.229,0.04,9666.0,0.5625
2000.0,0.64,0.0675,0.0913,0.257,0.1901,0.0,0.012,0.02,0.285,0.001,0.091,32.565,0.04,9684.0,0.5469
2000.0,0.96,0.1013,0.1341,0.2525,0.1906,0.0,0.012,0.02,0.286,0.001,0.089,31.903,0.04,9702.0,0.531
2000.0,1.28,0.135,0.1751,0.2474,0.1908,0.0,0.012,0.02,0.286,0.001,0.088,31.243,0.04,9723.0,0.5148
2000.0,1.6,0.1688,0.2143,0.2419,0.1905,0.0,0.012,0.019,0.286,0.001,0.086,30.586,0.04,9744.0,0.4983
2000.0,1.92,0.2025,0.2516,0.2358,0.1898,0.0,0.012,0.019,0.285,0.001,0.084,29.931,0.04,9767.0,0.4814
2000.0,2.24,0.2363,0.2872,0.2292,0.1885,0.0,0.012,0.018,0.283,0.001,0.081,29.277,0.04,9791.0,0.4642
2000.0,2.56,0.27,0.3208,0.2219,0.1868,0.0,0.012,0.018,0.28,0.001,0.079,28.619,0.04,9817.0,0.4466
2000.0,2.88,0.3038,0.3525,0.2142,0.1845,0.0,0.012,0.017,0.277,0.001,0.076,27.954,0.04,9843.0,0.4285
2000.0,3.2,0.3375,0.3822,0.2058,0.1818,0.0,0.012,0.016,0.273,0.001,0.073,27.275,0.04,9872.0,0.4099
2000.0,3.52,0.3713,0.4096,0.197,0.1786,0.0,0.011,0.016,0.268,0.001,0.07,26.576,0.04,9901.0,0.3907
2000.0,3.84,0.405,0.4347,0.1877,0.1749,0.0,0.011,0.015,0.262,0.001,0.067,25.85,0.04,9932.0,0.371
2000.0,4.16,0.4388,0.457,0.178,0.1709,0.0,0.011,0.014,0.256,0.001,0.063,25.089,0.04,9964.0,0.3506
2000.0,4.47,0.4725,0.4764,0.1679,0.1665,0.0,0.011,0.013,0.25,0.001,0.059,24.285,0.04,9997.0,0.3296
2000.0,4.79,0.5063,0.4924,0.1573,0.1617,0.0,0.01,0.013,0.243,0.001,0.056,23.428,0.04,10031.0,0.3078
2000.0,5.11,0.5401,0.5047,0.1464,0.1566,0.0,0.01,0.012,0.235,0.001,0.052,22.51,0.04,10067.0,0.2853
2000.0,5.43,0.5738,0.5126,0.1351,0.1512,0.0,0.01,0.011,0.227,0.001,0.048,21.518,0.04,10104.0,0.2619
2000.0,5.75,0.6076,0.5155,0.1234,0.1454,0.0,0.009,0.01,0.218,0.001,0.044,20.439,0.04,10142.0,0.2378
2000.0,6.07,0.6413,0.5127,0.1114,0.1394,0.0,0.009,0.009,0.209,0.001,0.039,19.256,0.04,10181.0,0.2129
2000.0,6.39,0.6751,0.5031,0.0991,0.133,0.0,0.008,0.008,0.2,0.001,0.035,17.952,0.04,10221.0,0.1872
2000.0,6.71,0.7088,0.4856,0.0866,0.1264,0.0,0.008,0.007,0.19,0.001,0.031,16.501,0.04,10263.0,0.1608
2000.0,7.03,0.7426,0.4585,0.0738,0.1195,0.0,0.008,0.006,0.179,0.001,0.026,14.874,0.04,10306.0,0.1338
2000.0,7.35,0.7763,0.4202,0.0608,0.1123,0.0,0.007,0.005,0.169,0.001,0.022,13.037,0.04,10349.0,0.1065
