rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.2777,0.2259,0.0,0.004,0.006,0.042,0.0,0.025,59.228,0.02,4046.0,0.5169
1000.0,0.14,0.0297,0.036,0.2736,0.226,0.0,0.004,0.005,0.042,0.0,0.024,58.328,0.02,4053.0,0.5053
1000.0,0.28,0.0595,0.0709,0.2692,0.2259,0.0,0.004,0.005,0.042,0.0,0.024,57.417,0.02,4059.0,0.4934
1000.0,0.42,0.0892,0.1046,0.2644,0.2255,0.0,0.004,0.005,0.042,0.0,0.023,56.496,0.02,4066.0,0.4811
1000.0,0.56,0.1189,0.1372,0.2593,0.2248,0.0,0.004,0.005,0.042,0.0,0.023,55.563,0.02,4074.0,0.4686
1000.0,0.7,0.1487,0.1685,0.2537,0.2238,0.0,0.004,0.005,0.042,0.0,0.022,54.618,0.02,4082.0,0.4557
1000.0,0.84,0.1784,0.1987,0.2478,0.2225,0.0,0.004,0.005,0.042,0.0,0.022,53.657,0.02,4090.0,0.4424
1000.0,0.99,0.2081,0.2276,0.2415,0.2208,0.0,0.004,0.005,0.041,0.0,0.021,52.675,0.02,4099.0,0.4287
1000.0,1.13,0.2378,0.2551,0.2347,0.2188,0.0,0.003,0.005,0.041,0.0,0.021,51.667,0.02,4108.0,0.4145
1000.0,1.27,0.2676,0.2812,0.2275,0.2165,0.0,0.003,0.005,0.041,0.0,0.02,50.627,0.02,4118.0,0.3999
1000.0,1.41,0.2973,0.3058,0.2199,0.2138,0.0,0.003,0.004,0.04,0.0,0.019,49.546,0.02,4128.0,0.3848
1000.0,1.55,0.327,0.3287,0.2118,0.2108,0.0,0.003,0.004,0.04,0.0,0.019,48.414,0.02,4138.0,0.3691
1000.0,1.69,0.3568,0.3497,0.2034,0.2075,0.0,0.003,0.004,0.039,0.0,0.018,47.224,0.02,4149.0,0.3528
1000.0,1.83,0.3865,0.3688,0.1947,0.204,0.0,0.003,0.004,0.038,0.0,0.017,45.964,0.02,4160.0,0.3359
1000.0,1.97,0.4162,0.3855,0.1855,0.2003,0.0,0.003,0.004,0.038,0.0,0.016,44.624,0.02,4172.0,0.3183
1000.0,2.11,0.446,0.3999,0.176,0.1963,0.0,0.003,0.004,0.037,0.0,0.016,43.195,0.02,4184.0,0.3001
1000.0,2.25,0.4757,0.4114,0.1662,0.1922,0.0,0.003,0.003,0.036,0.0,0.015,41.664,0.02,4196.0,0.2813
1000.0,2.39,0.5054,0.4198,0.156,0.1878,0.0,0.003,0.003,0.035,0.0,0.014,40.018,0.02,4209.0,0.2618
1000.0,2.53,0.5352,0.4248,0.1455,0.1833,0.0,0.003,0.003,0.034,0.0,0.013,38.246,0.02,4222.0,0.2416
1000.0,2.67,0.5649,0.426,0.1347,0.1786,0.0,0.003,0.003,0.033,0.0,0.012,36.331,0.02,4235.0,0.2208
1000.0,2.82,0.5946,0.4228,0.1235,0.1737,0.0,0.003,0.002,0.033,0.0,0.011,34.258,0.02,4249.0,0.1994
1000.0,2.96,0.6243,0.4148,0.1121,0.1687,0.0,0.003,0.002,0.032,0.0,0.01,32.008,0.02,4263.0,0.1775
1000.0,3.1,0.6541,0.4014,0.1003,0.1635,0.0,0.003,0.002,0.031,0.0,0.009,29.561,0.02,4278.0,0.1551
1000.0,3.24,0.6838,0.3817,0.0883,0.1582,0.0,0.003,0.002,0.03,0.0,0.008,26.895,0.02,4293.0,0.1324
1000.0,3.38,0.7135,0.3552,0.076,0.1527,0.0,0.002,0.002,0.029,0.0,0.007,23.982,0.02,4308.0,0.1095
1000.0,3.52,0.7433,0.3208,0.0635,0.1471,0.0,0.002,0.001,0.028,0.0,0.006,20.795,0.02,4324.0,0.0868
1000.0,3.66,0.773,0.2776,0.0508,0.1414,0.0,0.002,0.001,0.027,0.0,0.004,17.298,0.02,4340.0,0.0645
1000.0,3.8,0.8027,0.2242,0.0378,0.1355,0.0,0.002,0.001,0.025,0.0,0.003,13.454,0.02,4357.0,0.0433
1000.0,3.94,0.8325,0.1593,0.0248,0.1295,0.0,0.002,0.0,0.024,0.0,0.002,9.219,0.02,4373.0,0.024
1000.0,4.08,0.8622,0.0812,0.0116,0.1234,0.0,0.002,0.0,0.023,0.0,0.001,4.538,0.02,4391.0,0.0081
2000.0,0.0,0.0,0.0,0.28,0.2035,0.0,0.013,0.022,0.305,0.001,0.099,33.139,0.04,8093.0,0.5809
2000.0,0.31,0.0326,0.044,0.2756,0.204,0.0,0.013,0.022,0.306,0.001,0.098,32.538,0.04,8107.0,0.5658
2000.0,0.62,0.0652,0.0864,0.2707,0.2042,0.0,0.013,0.022,0.306,0.001,0.096,31.935,0.04,8121.0,0.5504
2000.0,0.93,0.0978,0.1272,0.2654,0.204,0.0,0.013,0.021,0.306,0.001,0.094,31.331,0.04,8137.0,0.5347
2000.0,1.23,0.1304,0.1663,0.2597,0.2036,0.0,0.013,0.021,0.305,0.001,0.092,30.725,0.04,8154.0,0.5186
2000.0,1.54,0.1629,0.2037,0.2534,0.2027,0.0,0.013,0.02,0.304,0.001,0.09,30.117,0.04,8172.0,0.5022
2000.0,1.85,0.1955,0.2395,0.2467,0.2014,0.0,0.013,0.02,0.302,0.001,0.087,29.504,0.04,8190.0,0.4854
2000.0,2.16,0.2281,0.2736,0.2394,0.1997,0.0,0.013,0.019,0.3,0.001,0.085,28.885,0.04,8210.0,0.4682
2000.0,2.47,0.2607,0.3058,0.2317,0.1975,0.0,0.013,0.018,0.296,0.001,0.082,28.255,0.04,8231.0,0.4505
2000.0,2.78,0.2933,0.3362,0.2234,0.1949,0.0,0.012,0.018,0.292,0.001,0.079,27.61,0.04,8253.0,0.4323
2000.0,3.09,0.3259,0.3645,0.2147,0.1919,0.0,0.012,0.017,0.288,0.001,0.076,26.944,0.04,8275.0,0.4135
2000.0,3.39,0.3585,0.3907,0.2055,0.1885,0.0,0.012,0.016,0.283,0.001,0.073,26.252,0.04,8299.0,0.3942
2000.0,3.7,0.3911,0.4144,0.1959,0.1848,0.0,0.012,0.016,0.277,0.001,0.069,25.528,0.04,8324.0,0.3742
2000.0,4.01,0.4237,0.4355,0.1858,0.1807,0.0,0.011,0.015,0.271,0.001,0.066,24.763,0.04,8349.0,0.3536
2000.0,4.32,0.4562,0.4537,0.1753,0.1763,0.0,0.011,0.014,0.265,0.001,0.062,23.952,0.04,8375.0,0.3322
2000.0,4.63,0.4888,0.4685,0.1645,0.1716,0.0,0.011,0.013,0.257,0.001,0.058,23.087,0.04,8403.0,0.3102
2000.0,4.94,0.5214,0.4796,0.1533,0.1666,0.0,0.011,0.012,0.25,0.001,0.054,22.157,0.04,8431.0,0.2873
2000.0,5.25,0.554,0.4865,0.1417,0.1613,0.0,0.01,0.011,0.242,0.001,0.05,21.152,0.04,8460.0,0.2637
2000.0,5.55,0.5866,0.4886,0.1297,0.1557,0.0,0.01,0.01,0.234,0.001,0.046,20.062,0.04,8490.0,0.2393
2000.0,5.86,0.6192,0.485,0.1174,0.1498,0.0,0.009,0.009,0.225,0.001,0.042,18.869,0.04,8521.0,0.2141
2000.0,6.17,0.6518,0.4751,0.1047,0.1437,0.0,0.009,0.008,0.216,0.001,0.037,17.559,0.04,8553.0,0.1882
2000.0,6.48,0.6844,0.4577,0.0918,0.1373,0.0,0.009,0.007,0.206,0.001,0.033,16.109,0.04,8586.0,0.1617
2000.0,6.79,0.717,0.4314,0.0786,0.1306,0.0,0.008,0.006,0.196,0.001,0.028,14.494,0.04,8620.0,0.1346
2000.0,7.1,0.7495,0.3946,0.0651,0.1237,0.0,0.008,0.005,0.186,0.001,0.023,12.682,0.04,8655.0,0.1072
2000.0,7.41,0.7821,0.3452,0.0514,0.1165,0.0,0.007,0.004,0.175,0.001,0.018,10.632,0.04,8690.0,0.0799
2000.0,7.72,0.8147,0.2805,0.0376,0.1091,0.0,0.007,0.003,0.164,0.001,0.013,8.294,0.04,8727.0,0.0533
2000.0,8.02,0.8473,0.197,0.0236,0.1015,0.0,0.006,0.002,0.152,0.001,0.008,5.6,0.04,8764.0,0.0285
2000.0,8.33,0.8799,0.0897,0.0096,0.0937,0.0,0.006,0.001,0.141,0.001,0.003,2.456,0.04,8802.0,0.008
2000.0,8.64,0.9125,-0.0486,-0.0046,0.0857,0.0,0.005,0.0,0.129,0.001,-0.002,-1.284,0.04,8839.0,0.0
