rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.117,0.0558,0.002,0.144,0.137,1.707,0.016,0.61,36.463,0.05,21212.0,0.5722
1000.0,0.39,0.03,0.0613,0.1158,0.0567,0.002,0.146,0.136,1.733,0.017,0.604,35.542,0.05,21231.0,0.5549
1000.0,0.79,0.06,0.1193,0.1145,0.0575,0.002,0.149,0.134,1.759,0.017,0.597,34.613,0.05,21251.0,0.5373
1000.0,1.18,0.0899,0.1742,0.113,0.0583,0.002,0.151,0.133,1.784,0.017,0.589,33.683,0.05,21274.0,0.5194
1000.0,1.57,0.1199,0.2258,0.1113,0.0591,0.002,0.153,0.131,1.808,0.017,0.581,32.755,0.05,21298.0,0.5014
1000.0,1.97,0.1499,0.2743,0.1095,0.0598,0.002,0.155,0.128,1.83,0.017,0.571,31.834,0.06,21325.0,0.4833
1000.0,2.36,0.1799,0.3198,0.1075,0.0605,0.002,0.156,0.126,1.849,0.018,0.561,30.921,0.06,21354.0,0.4651
1000.0,2.75,0.2098,0.3622,0.1053,0.061,0.003,0.158,0.123,1.865,0.018,0.549,30.021,0.06,21386.0,0.4469
1000.0,3.15,0.2398,0.4017,0.1028,0.0614,0.003,0.159,0.121,1.877,0.018,0.536,29.135,0.06,21420.0,0.4286
1000.0,3.54,0.2698,0.4384,0.1001,0.0616,0.003,0.159,0.117,1.884,0.018,0.522,28.264,0.06,21457.0,0.4103
1000.0,3.93,0.2998,0.4724,0.0972,0.0617,0.003,0.159,0.114,1.886,0.018,0.507,27.409,0.06,21497.0,0.392
1000.0,4.32,0.3297,0.5037,0.094,0.0615,0.003,0.159,0.11,1.881,0.018,0.49,26.568,0.06,21539.0,0.3736
1000.0,4.72,0.3597,0.5324,0.0905,0.0611,0.003,0.158,0.106,1.869,0.018,0.472,25.741,0.06,21583.0,0.3552
1000.0,5.11,0.3897,0.5584,0.0867,0.0605,0.002,0.156,0.102,1.85,0.018,0.452,24.923,0.06,21631.0,0.3366
1000.0,5.5,0.4197,0.5818,0.0826,0.0596,0.002,0.154,0.097,1.823,0.017,0.431,24.111,0.06,21681.0,0.3179
1000.0,5.9,0.4496,0.6023,0.0783,0.0584,0.002,0.151,0.092,1.787,0.017,0.408,23.298,0.06,21734.0,0.299
1000.0,6.29,0.4796,0.6199,0.0736,0.057,0.002,0.147,0.086,1.742,0.017,0.384,22.477,0.06,21790.0,0.2798
1000.0,6.68,0.5096,0.6341,0.0687,0.0552,0.002,0.143,0.081,1.688,0.016,0.358,21.639,0.06,21848.0,0.2602
1000.0,7.08,0.5396,0.6445,0.0635,0.0532,0.002,0.137,0.075,1.627,0.016,0.331,20.775,0.06,21909.0,0.2402
1000.0,7.47,0.5695,0.6507,0.0582,0.0509,0.002,0.132,0.068,1.557,0.015,0.303,19.87,0.06,21972.0,0.2199
1000.0,7.86,0.5995,0.6518,0.0526,0.0484,0.002,0.125,0.062,1.481,0.014,0.275,18.909,0.06,22038.0,0.199
1000.0,8.26,0.6295,0.6469,0.047,0.0457,0.002,0.118,0.055,1.398,0.013,0.245,17.873,0.06,22107.0,0.1777
1000.0,8.65,0.6595,0.6346,0.0412,0.0428,0.002,0.111,0.048,1.309,0.013,0.215,16.736,0.06,22178.0,0.1558
1000.0,9.04,0.6895,0.6131,0.0353,0.0397,0.002,0.103,0.041,1.215,0.012,0.184,15.466,0.06,22252.0,0.1333
1000.0,9.44,0.7194,0.5798,0.0294,0.0365,0.001,0.094,0.034,1.115,0.011,0.153,14.016,0.06,22329.0,0.1102
1000.0,9.83,0.7494,0.5309,0.0234,0.033,0.001,0.085,0.027,1.01,0.01,0.122,12.32,0.06,22408.0,0.0865
1000.0,10.22,0.7794,0.4606,0.0174,0.0295,0.001,0.076,0.02,0.902,0.009,0.091,10.278,0.06,22490.0,0.0622
1000.0,10.62,0.8094,0.3599,0.0115,0.0258,0.001,0.067,0.013,0.79,0.008,0.06,7.733,0.06,22574.0,0.038
1000.0,11.01,0.8393,0.2133,0.0056,0.0221,0.001,0.057,0.007,0.675,0.006,0.029,4.419,0.06,22661.0,0.0152
1000.0,11.4,0.8693,-0.0072,-0.0002,0.0182,0.001,0.047,0.0,0.558,0.005,-0.001,-0.144,0.06,22750.0,0.0
2000.0,0.0,0.0,0.0,0.1174,0.0516,0.017,0.534,0.551,12.626,0.06,2.449,19.781,0.11,42424.0,0.6219
2000.0,0.8,0.0306,0.0677,0.1162,0.0525,0.017,0.543,0.545,12.855,0.061,2.424,19.229,0.11,42462.0,0.6014
2000.0,1.61,0.0612,0.1315,0.1148,0.0535,0.018,0.553,0.539,13.082,0.062,2.396,18.675,0.11,42504.0,0.5807
2000.0,2.41,0.0918,0.1914,0.1133,0.0544,0.018,0.562,0.532,13.303,0.064,2.364,18.124,0.11,42550.0,0.5598
2000.0,3.21,0.1225,0.2476,0.1116,0.0552,0.018,0.571,0.524,13.514,0.065,2.329,17.577,0.11,42601.0,0.5389
2000.0,4.02,0.1531,0.2999,0.1098,0.056,0.018,0.579,0.515,13.709,0.065,2.291,17.038,0.11,42656.0,0.518
2000.0,4.82,0.1837,0.3487,0.1077,0.0567,0.019,0.587,0.505,13.882,0.066,2.247,16.508,0.11,42716.0,0.4971
2000.0,5.62,0.2143,0.3941,0.1054,0.0573,0.019,0.593,0.494,14.028,0.067,2.199,15.988,0.11,42782.0,0.4763
2000.0,6.43,0.2449,0.4361,0.1029,0.0578,0.019,0.598,0.483,14.139,0.068,2.147,15.481,0.11,42853.0,0.4556
2000.0,7.23,0.2755,0.4749,0.1001,0.0581,0.019,0.6,0.469,14.209,0.068,2.088,14.987,0.11,42929.0,0.435
2000.0,8.03,0.3062,0.5107,0.097,0.0582,0.019,0.601,0.455,14.231,0.068,2.024,14.506,0.11,43011.0,0.4146
2000.0,8.83,0.3368,0.5437,0.0937,0.058,0.019,0.6,0.439,14.199,0.068,1.955,14.037,0.11,43098.0,0.3942
2000.0,9.64,0.3674,0.5738,0.09,0.0577,0.019,0.596,0.422,14.107,0.067,1.879,13.581,0.11,43191.0,0.3739
2000.0,10.44,0.398,0.6012,0.0861,0.057,0.019,0.589,0.404,13.949,0.067,1.797,13.134,0.11,43289.0,0.3536
2000.0,11.24,0.4286,0.6258,0.0819,0.0561,0.018,0.58,0.384,13.721,0.066,1.708,12.696,0.11,43393.0,0.3333
2000.0,12.05,0.4592,0.6476,0.0773,0.0548,0.018,0.567,0.363,13.418,0.064,1.614,12.262,0.11,43503.0,0.3129
2000.0,12.85,0.4899,0.6664,0.0725,0.0533,0.017,0.551,0.34,13.038,0.062,1.512,11.829,0.11,43618.0,0.2922
2000.0,13.65,0.5205,0.6819,0.0674,0.0514,0.017,0.532,0.316,12.581,0.06,1.406,11.393,0.11,43739.0,0.2713
2000.0,14.46,0.5511,0.6939,0.062,0.0493,0.016,0.509,0.291,12.053,0.058,1.294,10.949,0.11,43865.0,0.2502
2000.0,15.26,0.5817,0.7016,0.0565,0.0468,0.015,0.484,0.265,11.459,0.055,1.179,10.488,0.11,43997.0,0.2287
2000.0,16.06,0.6123,0.7044,0.0508,0.0442,0.014,0.457,0.238,10.803,0.052,1.06,10.002,0.11,44135.0,0.2068
2000.0,16.87,0.6429,0.701,0.045,0.0412,0.014,0.426,0.211,10.089,0.048,0.938,9.481,0.11,44277.0,0.1845
2000.0,17.67,0.6736,0.6901,0.039,0.0381,0.012,0.394,0.183,9.321,0.045,0.814,8.91,0.11,44426.0,0.1615
2000.0,18.47,0.7042,0.6694,0.033,0.0347,0.011,0.359,0.155,8.501,0.041,0.689,8.266,0.11,44579.0,0.1378
2000.0,19.28,0.7348,0.6353,0.027,0.0312,0.01,0.323,0.127,7.635,0.036,0.563,7.518,0.11,44738.0,0.1133
2000.0,20.08,0.7654,0.5823,0.0209,0.0275,0.009,0.284,0.098,6.727,0.032,0.436,6.616,0.11,44903.0,0.0878
2000.0,20.88,0.796,0.5012,0.0149,0.0236,0.008,0.244,0.07,5.782,0.028,0.31,5.475,0.11,45072.0,0.0613
2000.0,21.68,0.8266,0.3746,0.0089,0.0196,0.006,0.203,0.042,4.808,0.023,0.186,3.94,0.11,45247.0,0.0341
2000.0,22.49,0.8573,0.1671,0.003,0.0156,0.005,0.161,0.014,3.811,0.018,0.063,1.695,0.11,45427.0,0.0086
3000.0,0.0,0.0,0.0,0.1177,0.0498,0.055,1.159,1.242,41.13,0.131,5.524,13.696,0.16,63635.0,0.6466
3000.0,1.19,0.0302,0.0693,0.1165,0.0508,0.056,1.181,1.229,41.912,0.133,5.469,13.305,0.16,63691.0,0.625
3000.0,2.38,0.0604,0.1345,0.1152,0.0517,0.057,1.203,1.216,42.692,0.136,5.407,12.915,0.16,63753.0,0.6032
3000.0,3.56,0.0906,0.1957,0.1137,0.0526,0.058,1.224,1.2,43.454,0.138,5.338,12.526,0.16,63821.0,0.5813
3000.0,4.75,0.1208,0.2529,0.1121,0.0535,0.059,1.245,1.183,44.184,0.141,5.261,12.142,0.16,63896.0,0.5594
3000.0,5.94,0.1509,0.3063,0.1102,0.0543,0.06,1.264,1.164,44.865,0.143,5.176,11.764,0.17,63977.0,0.5376
3000.0,7.13,0.1811,0.356,0.1082,0.0551,0.061,1.281,1.142,45.477,0.145,5.081,11.393,0.17,64066.0,0.5159
3000.0,8.32,0.2113,0.4021,0.106,0.0557,0.062,1.296,1.119,46.001,0.146,4.976,11.031,0.17,64162.0,0.4943
3000.0,9.5,0.2415,0.4448,0.1035,0.0562,0.062,1.308,1.093,46.414,0.148,4.86,10.678,0.17,64266.0,0.4729
3000.0,10.69,0.2717,0.4844,0.1008,0.0565,0.063,1.316,1.064,46.696,0.149,4.733,10.335,0.17,64378.0,0.4516
3000.0,11.88,0.3019,0.5209,0.0978,0.0567,0.063,1.319,1.033,46.822,0.149,4.593,10.003,0.17,64498.0,0.4306
3000.0,13.07,0.3321,0.5545,0.0946,0.0566,0.063,1.318,0.998,46.772,0.149,4.44,9.68,0.17,64625.0,0.4097
3000.0,14.25,0.3623,0.5854,0.091,0.0563,0.062,1.311,0.961,46.526,0.148,4.274,9.367,0.17,64761.0,0.389
3000.0,15.44,0.3925,0.6136,0.0872,0.0558,0.062,1.298,0.92,46.064,0.147,4.094,9.063,0.17,64906.0,0.3684
3000.0,16.63,0.4226,0.6391,0.0831,0.0549,0.061,1.278,0.877,45.373,0.144,3.901,8.766,0.17,65058.0,0.3478
3000.0,17.82,0.4528,0.662,0.0787,0.0538,0.06,1.252,0.83,44.436,0.141,3.693,8.475,0.17,65219.0,0.3272
3000.0,19.01,0.483,0.6822,0.0739,0.0524,0.058,1.218,0.78,43.238,0.138,3.472,8.187,0.17,65387.0,0.3064
3000.0,20.19,0.5132,0.6994,0.069,0.0506,0.056,1.177,0.728,41.781,0.133,3.237,7.9,0.17,65564.0,0.2855
3000.0,21.38,0.5434,0.7135,0.0637,0.0485,0.054,1.129,0.673,40.08,0.128,2.992,7.612,0.17,65749.0,0.2645
3000.0,22.57,0.5736,0.7239,0.0583,0.0462,0.051,1.075,0.615,38.15,0.121,2.737,7.317,0.17,65942.0,0.2432
3000.0,23.76,0.6038,0.7301,0.0527,0.0436,0.048,1.014,0.556,36.006,0.115,2.475,7.01,0.17,66143.0,0.2215
3000.0,24.95,0.634,0.7312,0.047,0.0408,0.045,0.948,0.496,33.658,0.107,2.207,6.686,0.17,66352.0,0.1995
3000.0,26.13,0.6642,0.726,0.0412,0.0377,0.042,0.877,0.435,31.119,0.099,1.934,6.337,0.17,66569.0,0.177
3000.0,27.32,0.6943,0.7125,0.0353,0.0344,0.038,0.8,0.372,28.401,0.09,1.657,5.949,0.17,66794.0,0.1538
3000.0,28.51,0.7245,0.6881,0.0293,0.0309,0.034,0.719,0.31,25.516,0.081,1.378,5.506,0.17,67026.0,0.1298
3000.0,29.7,0.7547,0.6481,0.0234,0.0272,0.03,0.633,0.247,22.479,0.072,1.097,4.978,0.17,67267.0,0.1048
3000.0,30.88,0.7849,0.5848,0.0174,0.0234,0.026,0.544,0.184,19.309,0.061,0.818,4.319,0.17,67515.0,0.0785
3000.0,32.07,0.8151,0.4837,0.0115,0.0194,0.021,0.452,0.122,16.025,0.051,0.541,3.44,0.17,67771.0,0.0508
