rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1013,0.0733,0.0,0.019,0.019,0.228,0.002,0.085,37.988,0.03,6745.0,0.3513
1000.0,0.32,0.0389,0.0527,0.101,0.0744,0.0,0.02,0.019,0.232,0.002,0.085,37.272,0.03,6752.0,0.3441
1000.0,0.65,0.0777,0.1033,0.1006,0.0757,0.0,0.02,0.019,0.236,0.002,0.084,36.509,0.03,6759.0,0.3364
1000.0,0.97,0.1166,0.1516,0.1002,0.0771,0.0,0.02,0.019,0.24,0.002,0.084,35.706,0.03,6768.0,0.3283
1000.0,1.29,0.1555,0.1974,0.0997,0.0786,0.0,0.021,0.019,0.245,0.002,0.084,34.867,0.03,6778.0,0.3199
1000.0,1.61,0.1943,0.2406,0.0992,0.0802,0.0,0.021,0.019,0.25,0.002,0.083,33.998,0.03,6789.0,0.3111
1000.0,1.94,0.2332,0.2811,0.0986,0.0818,0.0,0.022,0.019,0.255,0.002,0.083,33.104,0.03,6802.0,0.302
1000.0,2.26,0.2721,0.3189,0.0979,0.0835,0.0,0.022,0.018,0.26,0.002,0.082,32.192,0.03,6816.0,0.2926
1000.0,2.58,0.3109,0.354,0.097,0.0852,0.0,0.022,0.018,0.265,0.003,0.081,31.268,0.03,6831.0,0.2829
1000.0,2.91,0.3498,0.3864,0.0959,0.0869,0.0,0.023,0.018,0.27,0.003,0.08,30.337,0.04,6848.0,0.273
1000.0,3.23,0.3887,0.4161,0.0946,0.0883,0.0,0.023,0.018,0.275,0.003,0.079,29.404,0.04,6866.0,0.2627
1000.0,3.55,0.4275,0.4432,0.0929,0.0896,0.0,0.024,0.018,0.279,0.003,0.078,28.474,0.04,6886.0,0.2521
1000.0,3.87,0.4664,0.4678,0.0907,0.0904,0.0,0.024,0.017,0.282,0.003,0.076,27.549,0.04,6908.0,0.241
1000.0,4.2,0.5053,0.4899,0.088,0.0908,0.0,0.024,0.017,0.283,0.003,0.074,26.63,0.04,6931.0,0.2295
1000.0,4.52,0.5441,0.5095,0.0848,0.0906,0.0,0.024,0.016,0.282,0.003,0.071,25.715,0.04,6956.0,0.2176
1000.0,4.84,0.583,0.5264,0.0811,0.0898,0.0,0.024,0.015,0.28,0.003,0.068,24.8,0.04,6982.0,0.2052
1000.0,5.16,0.6219,0.5406,0.0769,0.0885,0.0,0.023,0.014,0.275,0.003,0.064,23.876,0.04,7010.0,0.1923
1000.0,5.49,0.6607,0.5517,0.0723,0.0866,0.0,0.023,0.014,0.269,0.003,0.061,22.933,0.04,7039.0,0.1791
1000.0,5.81,0.6996,0.5593,0.0673,0.0842,0.0,0.022,0.013,0.262,0.003,0.056,21.957,0.04,7070.0,0.1655
1000.0,6.13,0.7385,0.5629,0.062,0.0814,0.0,0.021,0.012,0.253,0.002,0.052,20.935,0.04,7102.0,0.1514
