rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1117,0.0938,0.0,0.006,0.006,0.065,0.001,0.028,44.143,0.03,4233.0,0.3176
1000.0,0.23,0.0377,0.0441,0.1112,0.0949,0.0,0.006,0.006,0.066,0.001,0.028,43.4,0.03,4237.0,0.3116
1000.0,0.46,0.0753,0.0866,0.1107,0.0962,0.0,0.006,0.006,0.067,0.001,0.028,42.612,0.03,4242.0,0.3052
1000.0,0.7,0.113,0.1274,0.1101,0.0976,0.0,0.006,0.006,0.068,0.001,0.028,41.785,0.03,4247.0,0.2985
1000.0,0.93,0.1506,0.1663,0.1094,0.0991,0.0,0.006,0.006,0.069,0.001,0.028,40.92,0.03,4253.0,0.2915
1000.0,1.16,0.1883,0.2034,0.1087,0.1007,0.0,0.006,0.006,0.07,0.001,0.028,40.023,0.03,4260.0,0.2841
1000.0,1.39,0.2259,0.2384,0.1079,0.1023,0.0,0.006,0.006,0.071,0.001,0.027,39.098,0.03,4268.0,0.2765
1000.0,1.62,0.2636,0.2714,0.1069,0.1038,0.0,0.006,0.006,0.072,0.001,0.027,38.15,0.03,4276.0,0.2686
1000.0,1.85,0.3013,0.3023,0.1057,0.1054,0.0,0.006,0.006,0.073,0.001,0.027,37.183,0.03,4286.0,0.2603
1000.0,2.09,0.3389,0.3311,0.1043,0.1068,0.0,0.006,0.006,0.074,0.001,0.026,36.203,0.03,4296.0,0.2518
1000.0,2.32,0.3766,0.3578,0.1027,0.1081,0.0,0.006,0.006,0.075,0.001,0.026,35.213,0.03,4307.0,0.2429
1000.0,2.55,0.4142,0.3824,0.1007,0.109,0.0,0.006,0.006,0.076,0.001,0.025,34.215,0.03,4319.0,0.2337
1000.0,2.78,0.4519,0.405,0.0983,0.1097,0.0,0.006,0.006,0.076,0.001,0.025,33.21,0.03,4332.0,0.2242
1000.0,3.01,0.4895,0.4253,0.0954,0.1098,0.0,0.006,0.005,0.076,0.001,0.024,32.198,0.03,4346.0,0.2142
1000.0,3.25,0.5272,0.4435,0.0921,0.1095,0.0,0.006,0.005,0.076,0.001,0.023,31.175,0.03,4360.0,0.2037
1000.0,3.48,0.5649,0.4593,0.0883,0.1085,0.0,0.006,0.005,0.076,0.001,0.022,30.134,0.03,4376.0,0.1927
1000.0,3.71,0.6025,0.4726,0.0839,0.107,0.0,0.006,0.005,0.075,0.001,0.021,29.065,0.03,4393.0,0.1813
1000.0,3.94,0.6402,0.4829,0.0792,0.1049,0.0,0.006,0.005,0.073,0.001,0.02,27.957,0.03,4410.0,0.1694
1000.0,4.17,0.6778,0.4901,0.074,0.1024,0.0,0.006,0.004,0.071,0.001,0.019,26.794,0.03,4429.0,0.157
1000.0,4.4,0.7155,0.4935,0.0686,0.0994,0.0,0.006,0.004,0.069,0.001,0.017,25.561,0.03,4448.0,0.1441
1000.0,4.64,0.7531,0.4926,0.0629,0.0961,0.0,0.006,0.004,0.067,0.001,0.016,24.24,0.03,4468.0,0.1308
1000.0,4.87,0.7908,0.4868,0.0569,0.0924,0.0,0.005,0.003,0.064,0.001,0.014,22.81,0.03,4489.0,0.1171
1000.0,5.1,0.8285,0.475,0.0507,0.0885,0.0,0.005,0.003,0.062,0.001,0.013,21.249,0.03,4510.0,0.103
1000.0,5.33,0.8661,0.4563,0.0444,0.0843,0.0,0.005,0.003,0.059,0.001,0.011,19.525,0.03,4533.0,0.0886
1000.0,5.56,0.9038,0.4293,0.0379,0.0798,0.0,0.005,0.002,0.056,0.001,0.01,17.603,0.03,4556.0,0.0738
1000.0,5.79,0.9414,0.3921,0.0313,0.0751,0.0,0.004,0.002,0.052,0.0,0.008,15.435,0.03,4580.0,0.0588
1000.0,6.03,0.9791,0.3423,0.0245,0.0702,0.0,0.004,0.001,0.049,0.0,0.006,12.957,0.03,4605.0,0.0437
1000.0,6.26,1.0167,0.2767,0.0177,0.0651,0.0,0.004,0.001,0.045,0.0,0.004,10.084,0.03,4631.0,0.0289
1000.0,6.49,1.0544,0.1906,0.0108,0.0598,0.0,0.004,0.001,0.042,0.0,0.003,6.698,0.03,4657.0,0.015
1000.0,6.72,1.0921,0.0775,0.0038,0.0543,0.0,0.003,0.0,0.038,0.0,0.001,2.629,0.03,4684.0,0.0035
2000.0,0.0,0.0,0.0,0.1128,0.0774,0.001,0.018,0.026,0.431,0.002,0.114,26.993,0.05,8466.0,0.3904
