rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1008,0.0423,0.007,0.417,0.345,4.929,0.047,1.533,31.71,0.07,39306.0,0.6035
1000.0,0.43,0.0248,0.0576,0.0992,0.0427,0.007,0.421,0.339,4.981,0.048,1.508,30.88,0.07,39335.0,0.583
1000.0,0.85,0.0497,0.1121,0.0974,0.0431,0.007,0.425,0.333,5.029,0.048,1.482,30.051,0.07,39365.0,0.5624
1000.0,1.28,0.0745,0.1636,0.0956,0.0435,0.007,0.429,0.327,5.072,0.048,1.454,29.226,0.07,39399.0,0.5416
1000.0,1.7,0.0993,0.212,0.0935,0.0438,0.007,0.432,0.32,5.109,0.049,1.423,28.405,0.07,39434.0,0.5208
1000.0,2.13,0.1241,0.2574,0.0914,0.0441,0.007,0.434,0.313,5.137,0.049,1.39,27.591,0.07,39473.0,0.5
1000.0,2.55,0.149,0.2998,0.089,0.0442,0.007,0.436,0.305,5.157,0.049,1.355,26.784,0.07,39514.0,0.4792
1000.0,2.98,0.1738,0.3393,0.0865,0.0443,0.007,0.437,0.296,5.167,0.049,1.317,25.983,0.07,39559.0,0.4583
1000.0,3.4,0.1986,0.376,0.0839,0.0443,0.007,0.437,0.287,5.165,0.049,1.276,25.191,0.07,39606.0,0.4374
1000.0,3.83,0.2235,0.4098,0.081,0.0442,0.007,0.435,0.277,5.149,0.049,1.232,24.405,0.07,39656.0,0.4165
1000.0,4.26,0.2483,0.4408,0.078,0.0439,0.007,0.433,0.267,5.119,0.049,1.186,23.626,0.07,39710.0,0.3955
1000.0,4.68,0.2731,0.469,0.0747,0.0435,0.007,0.429,0.256,5.073,0.048,1.137,22.851,0.07,39766.0,0.3745
1000.0,5.11,0.298,0.4943,0.0713,0.043,0.007,0.424,0.244,5.011,0.048,1.085,22.08,0.07,39826.0,0.3535
1000.0,5.53,0.3228,0.5168,0.0678,0.0423,0.007,0.417,0.232,4.933,0.047,1.031,21.309,0.07,39889.0,0.3326
1000.0,5.96,0.3476,0.5364,0.064,0.0415,0.006,0.409,0.219,4.838,0.046,0.974,20.536,0.07,39955.0,0.3116
1000.0,6.38,0.3724,0.5529,0.0602,0.0405,0.006,0.399,0.206,4.726,0.045,0.916,19.757,0.07,40024.0,0.2906
1000.0,6.81,0.3973,0.5662,0.0562,0.0394,0.006,0.389,0.192,4.598,0.044,0.855,18.966,0.07,40097.0,0.2696
1000.0,7.23,0.4221,0.5759,0.0521,0.0382,0.006,0.376,0.178,4.452,0.043,0.793,18.158,0.07,40173.0,0.2485
1000.0,7.66,0.4469,0.5819,0.0479,0.0368,0.006,0.363,0.164,4.29,0.041,0.729,17.326,0.07,40252.0,0.2274
1000.0,8.09,0.4718,0.5835,0.0436,0.0353,0.006,0.348,0.149,4.112,0.039,0.664,16.46,0.07,40335.0,0.2061
1000.0,8.51,0.4966,0.5802,0.0392,0.0336,0.005,0.331,0.134,3.916,0.037,0.597,15.548,0.07,40421.0,0.1847
1000.0,8.94,0.5214,0.571,0.0348,0.0318,0.005,0.313,0.119,3.702,0.035,0.529,14.575,0.07,40510.0,0.163
1000.0,9.36,0.5462,0.5548,0.0303,0.0298,0.005,0.293,0.103,3.472,0.033,0.46,13.518,0.07,40603.0,0.141
1000.0,9.79,0.5711,0.5298,0.0257,0.0277,0.004,0.273,0.088,3.225,0.031,0.39,12.347,0.07,40699.0,0.1186
