rpm,V_mph,J,Pe,Ct,Cp,Pwr_Hp,Torque_inlb,Thrust_lbf,Pwr_W,Torque_Nm,Thrust_N,Thr_Pwr_gW,Mach,Reyn,FOM
1000.0,0.0,0.0,0.0,0.1096,0.0521,0.003,0.2,0.177,2.372,0.023,0.787,33.818,0.06,26765.0,0.5563
1000.0,0.4,0.0283,0.058,0.1083,0.0528,0.003,0.203,0.175,2.406,0.023,0.777,32.94,0.06,26787.0,0.5386
1000.0,0.8,0.0566,0.1129,0.1068,0.0535,0.003,0.206,0.172,2.438,0.023,0.767,32.059,0.06,26810.0,0.5206
1000.0,1.21,0.0849,0.1647,0.1052,0.0542,0.003,0.209,0.17,2.469,0.024,0.755,31.178,0.06,26837.0,0.5025
1000.0,1.61,0.1131,0.2135,0.1034,0.0548,0.003,0.211,0.167,2.497,0.024,0.742,30.301,0.06,26865.0,0.4842
1000.0,2.01,0.1414,0.2592,0.1015,0.0554,0.003,0.213,0.164,2.523,0.024,0.728,29.43,0.06,26896.0,0.4658
1000.0,2.41,0.1697,0.3019,0.0993,0.0558,0.003,0.215,0.16,2.544,0.024,0.713,28.566,0.06,26930.0,0.4473
1000.0,2.81,0.198,0.3417,0.097,0.0562,0.003,0.216,0.156,2.56,0.024,0.696,27.712,0.06,26966.0,0.4288
1000.0,3.21,0.2263,0.3786,0.0944,0.0564,0.003,0.217,0.152,2.572,0.025,0.678,26.867,0.06,27006.0,0.4102
1000.0,3.62,0.2546,0.4127,0.0916,0.0565,0.003,0.218,0.148,2.576,0.025,0.658,26.033,0.06,27048.0,0.3916
1000.0,4.02,0.2828,0.444,0.0887,0.0565,0.003,0.218,0.143,2.574,0.025,0.636,25.208,0.06,27093.0,0.3729
1000.0,4.42,0.3111,0.4726,0.0854,0.0562,0.003,0.217,0.138,2.563,0.024,0.613,24.391,0.06,27141.0,0.3542
1000.0,4.82,0.3394,0.4984,0.082,0.0558,0.003,0.215,0.132,2.544,0.024,0.588,23.581,0.06,27191.0,0.3355
1000.0,5.22,0.3677,0.5215,0.0783,0.0552,0.003,0.213,0.126,2.515,0.024,0.562,22.775,0.06,27245.0,0.3166
1000.0,5.62,0.396,0.5417,0.0743,0.0543,0.003,0.209,0.12,2.476,0.024,0.533,21.97,0.06,27302.0,0.2976
1000.0,6.03,0.4243,0.5591,0.0702,0.0533,0.003,0.205,0.113,2.427,0.023,0.504,21.162,0.06,27362.0,0.2786
1000.0,6.43,0.4525,0.5734,0.0659,0.052,0.003,0.2,0.106,2.369,0.023,0.473,20.346,0.06,27424.0,0.2594
1000.0,6.83,0.4808,0.5844,0.0614,0.0505,0.003,0.194,0.099,2.301,0.022,0.44,19.517,0.06,27490.0,0.2402
1000.0,7.23,0.5091,0.5918,0.0567,0.0488,0.003,0.188,0.091,2.223,0.021,0.407,18.667,0.06,27559.0,0.2209
1000.0,7.63,0.5374,0.5952,0.0519,0.0469,0.003,0.181,0.084,2.137,0.02,0.373,17.787,0.06,27630.0,0.2014
1000.0,8.04,0.5657,0.5941,0.047,0.0448,0.003,0.173,0.076,2.041,0.019,0.338,16.866,0.06,27705.0,0.1818
1000.0,8.44,0.594,0.5877,0.0421,0.0425,0.003,0.164,0.068,1.937,0.018,0.302,15.889,0.06,27783.0,0.1619
1000.0,8.84,0.6222,0.5748,0.037,0.04,0.002,0.154,0.06,1.824,0.017,0.265,14.835,0.06,27863.0,0.1417
1000.0,9.24,0.6505,0.5541,0.0318,0.0373,0.002,0.144,0.051,1.702,0.016,0.228,13.679,0.06,27947.0,0.1212
1000.0,9.64,0.6788,0.5233,0.0266,0.0345,0.002,0.133,0.043,1.571,0.015,0.191,12.38,0.06,28033.0,0.1003
1000.0,10.04,0.7071,0.4792,0.0213,0.0314,0.002,0.121,0.034,1.433,0.014,0.153,10.884,0.06,28123.0,0.0789
1000.0,10.45,0.7354,0.4169,0.016,0.0282,0.002,0.109,0.026,1.286,0.012,0.115,9.103,0.06,28215.0,0.0572
1000.0,10.85,0.7637,0.328,0.0107,0.0248,0.002,0.096,0.017,1.132,0.011,0.077,6.898,0.06,28311.0,0.0354
1000.0,11.25,0.7919,0.1986,0.0053,0.0213,0.001,0.082,0.009,0.97,0.009,0.038,4.027,0.06,28409.0,0.0146
1000.0,11.65,0.8202,0.0015,0.0,0.0176,0.001,0.068,0.0,0.802,0.008,0.0,0.03,0.06,28510.0,0.0
2000.0,0.0,0.0,0.0,0.1101,0.0466,0.023,0.718,0.711,16.978,0.081,3.161,18.985,0.12,53529.0,0.6261
2000.0,0.81,0.0285,0.0654,0.1088,0.0474,0.023,0.73,0.702,17.27,0.082,3.123,18.44,0.12,53573.0,0.6044
2000.0,1.62,0.0569,0.1269,0.1073,0.0482,0.024,0.742,0.693,17.555,0.084,3.081,17.898,0.12,53621.0,0.5827
2000.0,2.43,0.0854,0.1847,0.1057,0.0489,0.024,0.753,0.682,17.827,0.085,3.035,17.36,0.12,53674.0,0.5609
2000.0,3.24,0.1139,0.2387,0.1039,0.0496,0.024,0.764,0.671,18.08,0.086,2.984,16.828,0.12,53731.0,0.5391
2000.0,4.04,0.1424,0.2891,0.102,0.0502,0.025,0.774,0.658,18.308,0.087,2.927,16.305,0.12,53794.0,0.5174
2000.0,4.85,0.1708,0.336,0.0998,0.0508,0.025,0.782,0.644,18.505,0.088,2.866,15.792,0.12,53862.0,0.4958
2000.0,5.66,0.1993,0.3795,0.0975,0.0512,0.025,0.789,0.629,18.664,0.089,2.798,15.288,0.12,53936.0,0.4743
2000.0,6.47,0.2278,0.4197,0.0949,0.0515,0.025,0.794,0.613,18.779,0.09,2.725,14.796,0.12,54015.0,0.453
2000.0,7.28,0.2562,0.4568,0.0921,0.0517,0.025,0.796,0.595,18.841,0.09,2.645,14.314,0.12,54100.0,0.4318
2000.0,8.09,0.2847,0.4909,0.0891,0.0517,0.025,0.796,0.575,18.845,0.09,2.558,13.844,0.12,54191.0,0.4107
2000.0,8.9,0.3132,0.522,0.0859,0.0515,0.025,0.794,0.554,18.782,0.09,2.465,13.383,0.12,54288.0,0.3897
2000.0,9.71,0.3417,0.5503,0.0824,0.0511,0.025,0.788,0.532,18.646,0.089,2.365,12.932,0.12,54391.0,0.3689
2000.0,10.51,0.3701,0.5757,0.0786,0.0506,0.025,0.779,0.508,18.432,0.088,2.258,12.49,0.12,54499.0,0.3481
2000.0,11.32,0.3986,0.5984,0.0747,0.0497,0.024,0.766,0.482,18.134,0.087,2.144,12.053,0.12,54614.0,0.3273
2000.0,12.13,0.4271,0.6182,0.0705,0.0487,0.024,0.75,0.455,17.753,0.085,2.023,11.622,0.12,54735.0,0.3066
2000.0,12.94,0.4555,0.6351,0.0661,0.0474,0.023,0.731,0.427,17.288,0.083,1.898,11.194,0.12,54862.0,0.286
2000.0,13.75,0.484,0.6489,0.0616,0.0459,0.022,0.708,0.397,16.742,0.08,1.767,10.765,0.12,54995.0,0.2654
2000.0,14.56,0.5125,0.6594,0.0569,0.0442,0.022,0.681,0.367,16.116,0.077,1.633,10.331,0.12,55134.0,0.2449
2000.0,15.37,0.5409,0.6663,0.0521,0.0423,0.021,0.651,0.336,15.411,0.074,1.495,9.889,0.12,55279.0,0.2242
